t,xL,yL,thetaL,x1,y1,theta1,x2,y2,theta2,x3,y3,theta3
2.3,0.203846,0.824992,0.00151679,0.203916,1.22499,0.00101171,0.203854,0.424998,0.00165248,-0.722569,0.0930786,0.72584
2.35,0.203846,0.824992,0.00151679,0.203916,1.22499,0.00101171,0.203854,0.424998,0.00165248,-0.722569,0.0930786,0.72584
2.4,0.203852,0.824991,0.00151404,0.203892,1.22499,0.00104572,0.203847,0.424998,0.00167701,-0.718114,0.0971327,0.747336
2.45,0.203852,0.824991,0.00151404,0.203892,1.22499,0.00104572,0.203847,0.424998,0.00167701,-0.718114,0.0971327,0.747336
2.5,0.203869,0.824991,0.00153101,0.203883,1.22499,0.00107303,0.203843,0.424999,0.00170282,-0.713752,0.101271,0.767066
2.55,0.203869,0.824991,0.00153101,0.203883,1.22499,0.00107303,0.203843,0.424999,0.00170282,-0.713752,0.101271,0.767066
2.6,0.203855,0.824991,0.00156913,0.203886,1.22499,0.00110062,0.203842,0.424999,0.00172806,-0.709497,0.105458,0.784947
2.65,0.203855,0.824991,0.00156913,0.203886,1.22499,0.00110062,0.203842,0.424999,0.00172806,-0.709497,0.105458,0.784947
2.7,0.203841,0.824991,0.00159347,0.203902,1.22499,0.00112779,0.203833,0.425,0.00175466,-0.705302,0.10973,0.801137
2.75,0.203841,0.824991,0.00159347,0.203902,1.22499,0.00112779,0.203833,0.425,0.00175466,-0.705302,0.10973,0.801137
2.8,0.203839,0.824992,0.00161783,0.20388,1.22499,0.0011627,0.203834,0.425,0.00177696,-0.701177,0.114073,0.817353
2.85,0.203839,0.824992,0.00161783,0.20388,1.22499,0.0011627,0.203834,0.425,0.00177696,-0.701177,0.114073,0.817353
2.9,0.20385,0.824992,0.00164066,0.203866,1.225,0.00119277,0.203826,0.425,0.001799,-0.697106,0.11848,0.83101
2.95,0.203839,0.824992,0.00168091,0.203865,1.225,0.00121937,0.20382,0.425001,0.0018257,-0.693084,0.122949,0.843465
3,0.203839,0.824992,0.00168091,0.203865,1.225,0.00121937,0.20382,0.425001,0.0018257,-0.693084,0.122949,0.843465
3.05,0.203814,0.824992,0.00170519,0.203878,1.225,0.0012443,0.203809,0.425001,0.0018905,-0.689112,0.127477,0.855853
3.1,0.203814,0.824992,0.00170519,0.203878,1.225,0.0012443,0.203809,0.425001,0.0018905,-0.689112,0.127477,0.855853
3.15,0.203801,0.824992,0.001729,0.20387,1.225,0.00128302,0.203813,0.425001,0.00195443,-0.685208,0.132034,0.867097
3.2,0.203801,0.824992,0.001729,0.20387,1.225,0.00128302,0.203813,0.425001,0.00195443,-0.685208,0.132034,0.867097
3.25,0.203314,0.825178,-0.00804533,0.203851,1.225,0.0012989,0.203821,0.425001,0.00201839,-0.681373,0.13661,0.877354
3.3,0.203314,0.825178,-0.00804533,0.203851,1.225,0.0012989,0.203821,0.425001,0.00201839,-0.681373,0.13661,0.877354
3.35,0.203697,0.825368,-0.0181478,0.203843,1.225,0.00131949,0.20382,0.425002,0.00208029,-0.677573,0.141224,0.886716
3.4,0.203697,0.825368,-0.0181478,0.203843,1.225,0.00131949,0.20382,0.425002,0.00208029,-0.677573,0.141224,0.886716
3.45,0.20492,0.825553,-0.0274869,0.203849,1.225,0.00133472,0.203815,0.425002,0.00214257,-0.673811,0.145884,0.895046
3.5,0.20492,0.825553,-0.0274869,0.203849,1.225,0.00133472,0.203815,0.425002,0.00214257,-0.673811,0.145884,0.895046
3.55,0.214356,0.824924,-0.0714119,0.203867,1.225,0.00135611,0.203819,0.425002,0.00220148,-0.670074,0.150581,0.901923
3.6,0.214356,0.824924,-0.0714119,0.203867,1.225,0.00135611,0.203819,0.425002,0.00220148,-0.670074,0.150581,0.901923
3.65,0.224834,0.824205,-0.119205,0.20385,1.225,0.00138999,0.203811,0.425003,0.00226262,-0.66636,0.155311,0.908063
3.7,0.224834,0.824205,-0.119205,0.20385,1.225,0.00138999,0.203811,0.425003,0.00226262,-0.66636,0.155311,0.908063
3.75,0.231124,0.823954,-0.178587,0.203832,1.225,0.00139934,0.203816,0.425003,0.00231708,-0.66267,0.16006,0.913572
3.8,0.231124,0.823954,-0.178587,0.203832,1.225,0.00139934,0.203816,0.425003,0.00231708,-0.66267,0.16006,0.913572
3.85,0.2385,0.82221,-0.221376,0.203827,1.225,0.00140891,0.20381,0.425003,0.00236796,-0.659045,0.16479,0.91862
3.9,0.2385,0.82221,-0.221376,0.203827,1.225,0.00140891,0.20381,0.425003,0.00236796,-0.659045,0.16479,0.91862
3.95,0.245744,0.820422,-0.259244,0.203834,1.225,0.00141999,0.20381,0.425003,0.00241488,-0.655428,0.169546,0.923323
4,0.245744,0.820422,-0.259244,0.203834,1.225,0.00141999,0.20381,0.425003,0.00241488,-0.655428,0.169546,0.923323
4.05,0.252948,0.818347,-0.297008,0.203849,1.225,0.00142845,0.203807,0.425004,0.00245799,-0.651827,0.174329,0.927605
4.1,0.252948,0.818347,-0.297008,0.203849,1.225,0.00142845,0.203807,0.425004,0.00245799,-0.651827,0.174329,0.927605
4.15,0.260014,0.816021,-0.334731,0.203818,1.22499,-0.00180388,0.203798,0.425003,-0.000831464,-0.648237,0.179137,0.931587
4.2,0.260014,0.816021,-0.334731,0.203818,1.22499,-0.00180388,0.203798,0.425003,-0.000831464,-0.648237,0.179137,0.931587
4.25,0.266997,0.813431,-0.371822,0.204731,1.22495,-0.0066545,0.203789,0.425001,-0.00684034,-0.644656,0.183968,0.935241
4.3,0.266997,0.813431,-0.371822,0.204731,1.22495,-0.0066545,0.203789,0.425001,-0.00684034,-0.644656,0.183968,0.935241
4.35,0.273891,0.810577,-0.408107,0.207014,1.22493,-0.0112746,0.203777,0.424999,-0.0157798,-0.641106,0.188794,0.938925
4.4,0.273891,0.810577,-0.408107,0.207014,1.22493,-0.0112746,0.203777,0.424999,-0.0157798,-0.641106,0.188794,0.938925
4.45,0.280689,0.807484,-0.442493,0.21001,1.22488,-0.0174224,0.202902,0.424973,0.0245232,-0.637593,0.193612,0.942277
4.5,0.280689,0.807484,-0.442493,0.21001,1.22488,-0.0174224,0.202902,0.424973,0.0245232,-0.637593,0.193612,0.942277
4.55,0.287388,0.804152,-0.476026,0.213568,1.2248,-0.0251665,0.201469,0.424942,0.0653275,-0.634089,0.198448,0.945254
4.6,0.287388,0.804152,-0.476026,0.213568,1.2248,-0.0251665,0.201469,0.424942,0.0653275,-0.634089,0.198448,0.945254
4.65,0.293974,0.800593,-0.508683,0.217617,1.22468,-0.0341117,0.199818,0.424827,0.106655,-0.630592,0.203301,0.94783
4.7,0.293974,0.800593,-0.508683,0.217617,1.22468,-0.0341117,0.199818,0.424827,0.106655,-0.630592,0.203301,0.94783
4.75,0.300394,0.796841,-0.540256,0.222238,1.2245,-0.0440346,0.197991,0.424622,0.147921,-0.627101,0.208172,0.949976
4.8,0.300394,0.796841,-0.540256,0.222238,1.2245,-0.0440346,0.197991,0.424622,0.147921,-0.627101,0.208172,0.949976
4.85,0.306694,0.792894,-0.570999,0.227371,1.22424,-0.0551515,0.195991,0.424334,0.189179,-0.623612,0.213057,0.951702
4.9,0.306694,0.792894,-0.570999,0.227371,1.22424,-0.0551515,0.195991,0.424334,0.189179,-0.623612,0.213057,0.951702
4.95,0.312889,0.78875,-0.600714,0.232978,1.22389,-0.0674519,0.193846,0.423913,0.230396,-0.62013,0.217954,0.952934
5,0.312889,0.78875,-0.600714,0.232978,1.22389,-0.0674519,0.193846,0.423913,0.230396,-0.62013,0.217954,0.952934
5.05,0.318974,0.784427,-0.629681,0.238924,1.22344,-0.0807331,0.191614,0.4234,0.271768,-0.61665,0.222844,0.953696
5.1,0.318974,0.784427,-0.629681,0.238924,1.22344,-0.0807331,0.191614,0.4234,0.271768,-0.61665,0.222844,0.953696
5.15,0.324942,0.779926,-0.657836,0.244924,1.22291,-0.0946575,0.189346,0.42274,0.312974,-0.613201,0.227699,0.953942
5.2,0.324942,0.779926,-0.657836,0.244924,1.22291,-0.0946575,0.189346,0.42274,0.312974,-0.613201,0.227699,0.953942
5.25,0.324942,0.779926,-0.657836,0.244924,1.22291,-0.0946575,0.189346,0.42274,0.312974,-0.613201,0.227699,0.953942
5.3,0.33079,0.775254,-0.685075,0.250825,1.2223,-0.109007,0.187073,0.421977,0.354229,-0.609747,0.232564,0.953658
5.35,0.33079,0.775254,-0.685075,0.250825,1.2223,-0.109007,0.187073,0.421977,0.354229,-0.609747,0.232564,0.953658
5.4,0.336505,0.770431,-0.711457,0.256733,1.2216,-0.124117,0.184795,0.421097,0.39547,-0.606277,0.237435,0.952882
5.45,0.336505,0.770431,-0.711457,0.256733,1.2216,-0.124117,0.184795,0.421097,0.39547,-0.606277,0.237435,0.952882
5.5,0.342054,0.765483,-0.736995,0.262641,1.2208,-0.139976,0.182568,0.42013,0.436721,-0.602801,0.242307,0.951599
5.55,0.342054,0.765483,-0.736995,0.262641,1.2208,-0.139976,0.182568,0.42013,0.436721,-0.602801,0.242307,0.951599
5.6,0.3475,0.760395,-0.761816,0.268548,1.21991,-0.156283,0.180393,0.419077,0.477975,-0.599312,0.247185,0.949785
5.65,0.3475,0.760395,-0.761816,0.268548,1.21991,-0.156283,0.180393,0.419077,0.477975,-0.599312,0.247185,0.949785
5.7,0.35284,0.755161,-0.78594,0.274451,1.21893,-0.173042,0.178331,0.417971,0.519164,-0.59581,0.252063,0.947473
5.75,0.35284,0.755161,-0.78594,0.274451,1.21893,-0.173042,0.178331,0.417971,0.519164,-0.59581,0.252063,0.947473
5.8,0.35806,0.749795,-0.80929,0.280344,1.21784,-0.190123,0.176372,0.416816,0.560425,-0.592288,0.256938,0.944687
5.85,0.35806,0.749795,-0.80929,0.280344,1.21784,-0.190123,0.176372,0.416816,0.560425,-0.592288,0.256938,0.944687
5.9,0.36315,0.744313,-0.831303,0.286227,1.21664,-0.207537,0.174559,0.415645,0.601678,-0.58878,0.261761,0.941441
5.95,0.36315,0.744313,-0.831303,0.286227,1.21664,-0.207537,0.174559,0.415645,0.601678,-0.58878,0.261761,0.941441
6,0.36315,0.744313,-0.831303,0.286227,1.21664,-0.207537,0.174559,0.415645,0.601678,-0.58878,0.261761,0.941441
6.05,0.368132,0.738715,-0.852615,0.292027,1.21536,-0.225165,0.172868,0.414451,0.6429,-0.585264,0.266566,0.937731
6.1,0.368132,0.738715,-0.852615,0.292027,1.21536,-0.225165,0.172868,0.414451,0.6429,-0.585264,0.266566,0.937731
6.15,0.372962,0.733051,-0.873033,0.297812,1.21396,-0.24303,0.171331,0.413267,0.684177,-0.581721,0.271369,0.933606
6.2,0.372962,0.733051,-0.873033,0.297812,1.21396,-0.24303,0.171331,0.413267,0.684177,-0.581721,0.271369,0.933606
6.25,0.37768,0.727293,-0.892717,0.303581,1.21246,-0.260894,0.169936,0.412103,0.725442,-0.578123,0.276205,0.929065
6.3,0.37768,0.727293,-0.892717,0.303581,1.21246,-0.260894,0.169936,0.412103,0.725442,-0.578123,0.276205,0.929065
6.35,0.382297,0.721433,-0.911571,0.309333,1.21087,-0.27879,0.168704,0.41098,0.766582,-0.574522,0.280993,0.924147
6.4,0.382297,0.721433,-0.911571,0.309333,1.21087,-0.27879,0.168704,0.41098,0.766582,-0.574522,0.280993,0.924147
6.45,0.386811,0.715483,-0.929839,0.315066,1.20916,-0.296828,0.167621,0.40991,0.807815,-0.570918,0.285731,0.918911
6.5,0.386811,0.715483,-0.929839,0.315066,1.20916,-0.296828,0.167621,0.40991,0.807815,-0.570918,0.285731,0.918911
6.55,0.391224,0.70944,-0.947237,0.320777,1.20734,-0.314774,0.167621,0.40991,0.807815,-0.570918,0.285731,0.918911
6.6,0.391224,0.70944,-0.947237,0.320777,1.20734,-0.314774,0.166676,0.408905,0.849149,-0.56728,0.290459,0.913343
6.65,0.391224,0.70944,-0.947237,0.320777,1.20734,-0.314774,0.166676,0.408905,0.849149,-0.56728,0.290459,0.913343
6.7,0.395541,0.703317,-0.964026,0.326467,1.20543,-0.332584,0.165879,0.407985,0.890483,-0.563612,0.295179,0.907425
6.75,0.395541,0.703317,-0.964026,0.326467,1.20543,-0.332584,0.165879,0.407985,0.890483,-0.563612,0.295179,0.907425
6.8,0.399765,0.697111,-0.979979,0.332048,1.20343,-0.350226,0.165221,0.407163,0.931811,-0.559905,0.299882,0.901262
6.85,0.399765,0.697111,-0.979979,0.332048,1.20343,-0.350226,0.165221,0.407163,0.931811,-0.559905,0.299882,0.901262
6.9,0.403862,0.690895,-0.995436,0.337613,1.20133,-0.36777,0.164693,0.406449,0.973136,-0.556163,0.304569,0.894836
6.95,0.403862,0.690895,-0.995436,0.337613,1.20133,-0.36777,0.164693,0.406449,0.973136,-0.556163,0.304569,0.894836
7,0.403862,0.690895,-0.995436,0.337613,1.20133,-0.36777,0.164693,0.406449,0.973136,-0.556163,0.304569,0.894836
7.05,0.407865,0.684609,-1.01026,0.343143,1.19913,-0.385157,0.164283,0.40585,1.01445,-0.552382,0.309242,0.88817
7.1,0.407865,0.684609,-1.01026,0.343143,1.19913,-0.385157,0.164283,0.40585,1.01445,-0.552382,0.309242,0.88817
7.15,0.411778,0.678255,-1.02433,0.348678,1.19682,-0.402119,0.163978,0.405369,1.05574,-0.548577,0.313874,0.880788
7.2,0.411778,0.678255,-1.02433,0.348678,1.19682,-0.402119,0.163978,0.405369,1.05574,-0.548577,0.313874,0.880788
7.25,0.411778,0.678255,-1.02433,0.348678,1.19682,-0.402119,0.163978,0.405369,1.05574,-0.548577,0.313874,0.880788
7.3,0.415612,0.671839,-1.03721,0.35419,1.19441,-0.419076,0.163769,0.405017,1.09703,-0.544768,0.318449,0.873692
7.35,0.415612,0.671839,-1.03721,0.35419,1.19441,-0.419076,0.163769,0.405017,1.09703,-0.544768,0.318449,0.873692
7.4,0.41937,0.665364,-1.05005,0.359596,1.19194,-0.435525,0.163705,0.404923,1.13772,-0.540921,0.323004,0.866227
7.45,0.41937,0.665364,-1.05005,0.359596,1.19194,-0.435525,0.163705,0.404923,1.13772,-0.540921,0.323004,0.866227
7.5,0.423049,0.658833,-1.06182,0.36496,1.18938,-0.451687,0.163704,0.40494,1.17866,-0.53703,0.327542,0.85858
7.55,0.423049,0.658833,-1.06182,0.36496,1.18938,-0.451687,0.163704,0.40494,1.17866,-0.53703,0.327542,0.85858
7.6,0.423049,0.658833,-1.06182,0.36496,1.18938,-0.451687,0.163704,0.40494,1.17866,-0.53703,0.327542,0.85858
7.65,0.426655,0.652258,-1.07314,0.370292,1.18674,-0.467843,0.163716,0.405001,1.21985,-0.533096,0.332054,0.851008
7.7,0.426655,0.652258,-1.07314,0.370292,1.18674,-0.467843,0.163716,0.405001,1.21985,-0.533096,0.332054,0.851008
7.75,0.430164,0.645695,-1.08445,0.375609,1.18399,-0.483431,0.163765,0.405177,1.26118,-0.529122,0.336542,0.843199
7.8,0.430164,0.645695,-1.08445,0.375609,1.18399,-0.483431,0.163765,0.405177,1.26118,-0.529122,0.336542,0.843199
7.85,0.433603,0.639084,-1.09533,0.38091,1.18114,-0.499003,0.163841,0.405471,1.30235,-0.525107,0.341013,0.835364
7.9,0.433603,0.639084,-1.09533,0.38091,1.18114,-0.499003,0.163841,0.405471,1.30235,-0.525107,0.341013,0.835364
7.95,0.43698,0.632428,-1.10582,0.386134,1.17823,-0.51429,0.163904,0.405766,1.34352,-0.521058,0.345448,0.827447
8,0.43698,0.632428,-1.10582,0.386134,1.17823,-0.51429,0.163904,0.405766,1.34352,-0.521058,0.345448,0.827447
8.05,0.43698,0.632428,-1.10582,0.386134,1.17823,-0.51429,0.163904,0.405766,1.34352,-0.521058,0.345448,0.827447
8.1,0.440295,0.625728,-1.11579,0.391277,1.17527,-0.529215,0.163973,0.406151,1.38471,-0.517009,0.349813,0.819412
8.15,0.440295,0.625728,-1.11579,0.391277,1.17527,-0.529215,0.163973,0.406151,1.38471,-0.517009,0.349813,0.819412
8.2,0.443544,0.618987,-1.12493,0.396388,1.17222,-0.54382,0.16404,0.406623,1.42595,-0.512917,0.354154,0.811306
8.25,0.443544,0.618987,-1.12493,0.396388,1.17222,-0.54382,0.16404,0.406623,1.42595,-0.512917,0.354154,0.811306
8.3,0.443544,0.618987,-1.12493,0.396388,1.17222,-0.54382,0.16404,0.406623,1.42595,-0.512917,0.354154,0.811306
8.35,0.446739,0.612205,-1.134,0.401488,1.16908,-0.558154,0.1641,0.407192,1.4672,-0.508779,0.35847,0.803097
8.4,0.446739,0.612205,-1.134,0.401488,1.16908,-0.558154,0.1641,0.407192,1.4672,-0.508779,0.35847,0.803097
8.45,0.449876,0.605386,-1.14266,0.406561,1.16585,-0.57194,0.164142,0.407808,1.5084,-0.504595,0.362758,0.794765
8.5,0.449876,0.605386,-1.14266,0.406561,1.16585,-0.57194,0.164142,0.407808,1.5084,-0.504595,0.362758,0.794765
8.55,0.452947,0.598573,-1.1506,0.411549,1.16259,-0.585345,0.16416,0.408481,1.54961,-0.50036,0.367023,0.786449
8.6,0.452947,0.598573,-1.1506,0.411549,1.16259,-0.585345,0.16416,0.408481,1.54961,-0.50036,0.367023,0.786449
8.65,0.452947,0.598573,-1.1506,0.411549,1.16259,-0.585345,0.16416,0.408481,1.54961,-0.50036,0.367023,0.786449
8.7,0.455957,0.591753,-1.15867,0.416479,1.15927,-0.598716,0.16415,0.409166,1.59081,-0.496087,0.37126,0.77813
8.75,0.455957,0.591753,-1.15867,0.416479,1.15927,-0.598716,0.16415,0.409166,1.59081,-0.496087,0.37126,0.77813
8.8,0.458918,0.5849,-1.1662,0.421371,1.15587,-0.61138,0.164111,0.409861,1.63201,-0.491817,0.375428,0.769769
8.85,0.458918,0.5849,-1.1662,0.421371,1.15587,-0.61138,0.164111,0.409861,1.63201,-0.491817,0.375428,0.769769
8.9,0.461831,0.578017,-1.1732,0.426248,1.1524,-0.624245,0.164045,0.410543,1.67318,-0.487518,0.379554,0.761266
8.95,0.461831,0.578017,-1.1732,0.426248,1.1524,-0.624245,0.164045,0.410543,1.67318,-0.487518,0.379554,0.761266
9,0.461831,0.578017,-1.1732,0.426248,1.1524,-0.624245,0.164045,0.410543,1.67318,-0.487518,0.379554,0.761266
9.05,0.464704,0.571102,-1.18015,0.4311,1.14885,-0.636732,0.163953,0.411198,1.71438,-0.483178,0.383648,0.752761
9.1,0.464704,0.571102,-1.18015,0.4311,1.14885,-0.636732,0.163953,0.411198,1.71438,-0.483178,0.383648,0.752761
9.15,0.467535,0.564156,-1.18682,0.435875,1.14526,-0.648655,0.163838,0.411817,1.75552,-0.478791,0.387716,0.744112
9.2,0.467535,0.564156,-1.18682,0.435875,1.14526,-0.648655,0.163838,0.411817,1.75552,-0.478791,0.387716,0.744112
9.25,0.47032,0.557183,-1.19326,0.440584,1.14163,-0.660569,0.163707,0.412391,1.79674,-0.474368,0.391751,0.735537
9.3,0.47032,0.557183,-1.19326,0.440584,1.14163,-0.660569,0.163707,0.412391,1.79674,-0.474368,0.391751,0.735537
9.35,0.47032,0.557183,-1.19326,0.440584,1.14163,-0.660569,0.163707,0.412391,1.79674,-0.474368,0.391751,0.735537
9.4,0.473044,0.550243,-1.19935,0.445266,1.13793,-0.672202,0.163549,0.412973,1.83797,-0.469892,0.39575,0.726844
9.45,0.473044,0.550243,-1.19935,0.445266,1.13793,-0.672202,0.163549,0.412973,1.83797,-0.469892,0.39575,0.726844
9.5,0.475725,0.543277,-1.20519,0.449917,1.13418,-0.683287,0.16341,0.413417,1.87917,-0.465378,0.399719,0.718149
9.55,0.475725,0.543277,-1.20519,0.449917,1.13418,-0.683287,0.16341,0.413417,1.87917,-0.465378,0.399719,0.718149
9.6,0.478371,0.536285,-1.21073,0.454534,1.13038,-0.694377,0.163254,0.413842,1.92037,-0.460834,0.403639,0.709463
9.65,0.478371,0.536285,-1.21073,0.454534,1.13038,-0.694377,0.163254,0.413842,1.92037,-0.460834,0.403639,0.709463
9.7,0.480986,0.529268,-1.21598,0.459109,1.12651,-0.705214,0.163073,0.414273,1.96151,-0.456296,0.407493,0.700696
9.75,0.480986,0.529268,-1.21598,0.459109,1.12651,-0.705214,0.163073,0.414273,1.96151,-0.456296,0.407493,0.700696
9.8,0.480986,0.529268,-1.21598,0.459109,1.12651,-0.705214,0.163073,0.414273,1.96151,-0.456296,0.407493,0.700696
9.85,0.483569,0.522224,-1.2211,0.463656,1.12259,-0.715792,0.162935,0.414568,2.0027,-0.451715,0.411315,0.69192
9.9,0.483569,0.522224,-1.2211,0.463656,1.12259,-0.715792,0.162935,0.414568,2.0027,-0.451715,0.411315,0.69192
9.95,0.486108,0.515189,-1.22593,0.468119,1.11865,-0.726134,0.1628,0.414825,2.0439,-0.447092,0.415101,0.683126
