time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
3,0.689851,0.886656,1.0717,0.75,1,0.128315,0.0112116,0.0320788,0.0112114
3.05,0.689851,0.886656,1.0717,0.75,1,0.128315,0.0112116,0.0320788,0.0112114
3.1,0.692155,0.890888,1.07308,0.75,1,0.123497,0.010251,0.0308743,0.0102508
3.15,0.694409,0.895044,1.07468,0.75,1,0.118769,0.00902616,0.0296922,0.00902604
3.2,0.696603,0.899101,1.07584,0.75,1,0.114157,0.00821525,0.0285393,0.00821515
3.25,0.698641,0.902879,1.07683,0.75,1,0.109865,0.0075314,0.0274663,0.00753133
3.3,0.698641,0.902879,1.07683,0.75,1,0.109865,0.0075314,0.0274663,0.00753133
3.35,0.700613,0.906542,1.07774,0.75,1,0.105705,0.00691899,0.0264263,0.00691894
3.4,0.702547,0.910143,1.07863,0.75,1,0.101617,0.00629199,0.0254043,0.00629194
3.45,0.704404,0.913608,1.0794,0.75,1,0.097686,0.00576858,0.0244215,0.00576855
3.5,0.706132,0.916836,1.08008,0.75,1,0.0940246,0.00531982,0.0235062,0.0053198
3.55,0.706132,0.916836,1.08008,0.75,1,0.0940246,0.00531982,0.0235062,0.0053198
3.6,0.707808,0.919974,1.08071,0.75,1,0.0904672,0.00490386,0.0226168,0.00490384
3.65,0.709452,0.923054,1.08132,0.75,1,0.0869764,0.00448848,0.0217441,0.00448847
3.7,0.711016,0.925992,1.08187,0.75,1,0.0836478,0.00411319,0.020912,0.00411318
3.75,0.711016,0.925992,1.08187,0.75,1,0.0836478,0.00411319,0.020912,0.00411318
3.8,0.712489,0.928758,1.08235,0.75,1,0.0805135,0.00380151,0.0201284,0.0038015
3.85,0.713943,0.931495,1.08283,0.75,1,0.0774143,0.00346897,0.0193536,0.00346897
3.9,0.715346,0.934137,1.08326,0.75,1,0.0744235,0.00319043,0.0186059,0.00319043
3.95,0.716685,0.93666,1.08363,0.75,1,0.071567,0.00294885,0.0178917,0.00294885
4,0.716685,0.93666,1.08363,0.75,1,0.071567,0.00294885,0.0178917,0.00294885
4.05,0.717943,0.939034,1.08395,0.75,1,0.0688803,0.00276333,0.0172201,0.00276333
4.1,0.719181,0.941371,1.08429,0.75,1,0.0662355,0.00253172,0.0165589,0.00253172
4.15,0.720382,0.943642,1.08459,0.75,1,0.0636662,0.00234185,0.0159165,0.00234185
4.2,0.721505,0.945763,1.08485,0.75,1,0.0612667,0.00220448,0.0153167,0.00220448
4.25,0.721505,0.945763,1.08485,0.75,1,0.0612667,0.00220448,0.0153167,0.00220448
4.3,0.722589,0.947815,1.08509,0.75,1,0.0589463,0.00205,0.0147366,0.00205
4.35,0.723633,0.949791,1.08534,0.75,1,0.0567117,0.00189807,0.0141779,0.00189807
4.4,0.724634,0.951685,1.08553,0.75,1,0.0545692,0.00180442,0.0136423,0.00180442
4.45,0.724634,0.951685,1.08553,0.75,1,0.0545692,0.00180442,0.0136423,0.00180442
4.5,0.7256,0.953516,1.08573,0.75,1,0.0524987,0.00168956,0.0131247,0.00168956
4.55,0.726525,0.955269,1.08592,0.75,1,0.0505166,0.00157442,0.0126292,0.00157442
4.6,0.727426,0.956977,1.08609,0.75,1,0.0485855,0.00149084,0.0121464,0.00149084

Metric,Value
IAE,1.18088
ISE,0.463627
ITAE,1.65593
ITSE,0.407654

Parameter,Value
kv,0.25
vmax,1
wmax,1
controller_type,0
