time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.279013,0.524993,-0.00360431,0.75,1,0.668925,0.793251,0.401355,0.855165
0.1,0.279063,0.524993,-0.0037132,0.75,1,0.66889,0.793413,0.401334,0.855302
0.15,0.259931,0.524912,-0.00497047,0.75,1,0.682552,0.774847,0.409531,0.839528
0.2,0.236669,0.524778,-0.0148695,0.75,1,0.699532,0.761737,0.419719,0.828215
0.25,0.218208,0.524647,-0.238748,0.75,1,0.713276,0.968168,0.427966,0.988618
0.3,0.206605,0.52446,-3.09233,0.75,1,0.722091,-2.47195,0.433255,-0.744848
0.35,0.206605,0.52446,-3.09233,0.75,1,0.722091,-2.47195,0.433255,-0.744848
0.4,0.218236,0.524297,-0.116047,0.75,1,0.713489,0.845857,0.428093,0.898247
0.45,0.232584,0.524464,-0.0172265,0.75,1,0.702748,0.760473,0.421649,0.827117
0.5,0.251852,0.524255,-0.0138714,0.75,1,0.688828,0.77627,0.413297,0.840748
0.55,0.293293,0.522775,-0.021818,0.75,1,0.660549,0.829182,0.396329,0.884855
0.6,0.293293,0.522775,-0.021818,0.75,1,0.660549,0.829182,0.396329,0.884855
0.65,0.378817,0.523054,0.117278,0.75,1,0.604363,0.792181,0.362618,0.854264
0.7,0.44305,0.519979,0.248016,0.75,1,0.569771,0.753857,0.341863,0.821347
0.75,0.482352,0.536751,0.31878,0.75,1,0.535009,0.728108,0.321006,0.79855
0.8,0.482352,0.536751,0.31878,0.75,1,0.535009,0.728108,0.321006,0.79855
0.85,0.533739,0.552078,0.434739,0.75,1,0.497396,0.686255,0.298438,0.760374
0.9,0.574665,0.573138,0.532573,0.75,1,0.461469,0.648481,0.276881,0.724772
0.95,0.611271,0.597045,0.626199,0.75,1,0.426167,0.613027,0.2557,0.690415
1,0.611271,0.597045,0.626199,0.75,1,0.426167,0.613027,0.2557,0.690415
1.05,0.642343,0.621682,0.714841,0.75,1,0.393337,0.578716,0.236002,0.656339
1.1,0.670145,0.648014,0.80087,0.75,1,0.36093,0.546832,0.216558,0.623981
1.15,0.693191,0.673791,0.881145,0.75,1,0.331119,0.517231,0.198671,0.59337
1.2,0.693191,0.673791,0.881145,0.75,1,0.331119,0.517231,0.198671,0.59337
1.25,0.711846,0.698232,0.955952,0.75,1,0.30417,0.489078,0.182502,0.563774
1.3,0.728025,0.723092,1.02925,0.75,1,0.277779,0.462359,0.166667,0.535273
1.35,0.74091,0.746295,1.0972,0.75,1,0.253868,0.437787,0.152321,0.508724
1.4,0.74091,0.746295,1.0972,0.75,1,0.253868,0.437787,0.152321,0.508724
1.45,0.750949,0.767586,1.16113,0.75,1,0.232416,0.413749,0.139449,0.482453
1.5,0.759311,0.788703,1.22417,0.75,1,0.211502,0.390659,0.126901,0.456958
1.55,0.765621,0.807993,1.28236,0.75,1,0.192642,0.369614,0.115585,0.433507
1.6,0.770237,0.82528,1.33697,0.75,1,0.175888,0.349134,0.105533,0.410501
1.65,0.770237,0.82528,1.33697,0.75,1,0.175888,0.349134,0.105533,0.410501
1.7,0.773586,0.841195,1.38863,0.75,1,0.160547,0.329608,0.0963279,0.388407
1.75,0.775979,0.856332,1.4384,0.75,1,0.145998,0.311286,0.0875987,0.36754
1.8,0.775979,0.856332,1.4384,0.75,1,0.145998,0.311286,0.0875987,0.36754
1.85,0.777431,0.869736,1.48471,0.75,1,0.133121,0.293632,0.0798726,0.347317
1.9,0.778266,0.882824,1.53012,0.75,1,0.120537,0.277378,0.072322,0.328602
1.95,0.778412,0.894139,1.57487,0.75,1,0.109607,0.258135,0.0657644,0.306333
2,0.778156,0.904254,1.61376,0.75,1,0.0998002,0.243047,0.0598801,0.288794
2.05,0.778156,0.904254,1.61376,0.75,1,0.0998002,0.243047,0.0598801,0.288794
2.1,0.777588,0.913462,1.64999,0.75,1,0.0908293,0.229412,0.0544976,0.272886
2.15,0.776735,0.92213,1.68503,0.75,1,0.0823315,0.216485,0.0493989,0.257758
2.2,0.775735,0.929668,1.71753,0.75,1,0.0748924,0.204031,0.0449354,0.243142
2.25,0.775735,0.929668,1.71753,0.75,1,0.0748924,0.204031,0.0449354,0.243142
2.3,0.774615,0.936483,1.74822,0.75,1,0.0681196,0.19228,0.0408717,0.229317
2.35,0.773363,0.9429,1.77772,0.75,1,0.0616947,0.181446,0.0370168,0.216543
2.4,0.77206,0.948672,1.80556,0.75,1,0.0558681,0.171153,0.0335208,0.204382
2.45,0.77206,0.948672,1.80556,0.75,1,0.0558681,0.171153,0.0335208,0.204382
2.5,0.770799,0.953645,1.83129,0.75,1,0.0508077,0.161271,0.0304846,0.192687
2.55,0.769437,0.958483,1.85653,0.75,1,0.0458412,0.152126,0.0275047,0.181848

Metric,Value
IAE,0.876497
ISE,0.450824
ITAE,0.697008
ITSE,0.256872

Parameter,Value
kv,0.6
vmax,1
wmax,1
controller_type,1
