t,xL,yL,thetaL,x1,y1,theta1,x2,y2,theta2,x3,y3,theta3
2.65,0.203823,0.824991,0.00478488,0.203887,1.22497,-0.000147757,0.20356,0.424905,-0.00216889,-0.674727,0.0488678,-0.0219128
2.7,0.203823,0.824991,0.00478488,0.203887,1.22497,-0.000147757,0.20356,0.424905,-0.00216889,-0.674727,0.0488678,-0.0219128
2.75,0.203817,0.82499,0.00478916,0.203892,1.22497,-8.24765e-05,0.203568,0.424904,-0.00218325,-0.668776,0.0487347,-0.0224985
2.8,0.203817,0.82499,0.00478916,0.203892,1.22497,-8.24765e-05,0.203568,0.424904,-0.00218325,-0.668776,0.0487347,-0.0224985
2.85,0.203817,0.824989,0.00479866,0.203889,1.22497,-2.11865e-05,0.203555,0.424903,-0.00222089,-0.662813,0.0485984,-0.0230672
2.9,0.203823,0.82499,0.00480212,0.203891,1.22497,4.29502e-05,0.203556,0.424903,-0.00223675,-0.656839,0.0484582,-0.0236138
2.95,0.203823,0.82499,0.00480212,0.203891,1.22497,4.29502e-05,0.203556,0.424903,-0.00223675,-0.656839,0.0484582,-0.0236138
3,0.203813,0.82499,0.00480313,0.203894,1.22497,0.000106012,0.203551,0.424902,-0.0022782,-0.650851,0.0483092,-0.0240844
3.05,0.203813,0.82499,0.00480313,0.203894,1.22497,0.000106012,0.203551,0.424902,-0.0022782,-0.650851,0.0483092,-0.0240844
3.1,0.203818,0.82499,0.00480511,0.203895,1.22497,0.000169201,0.203545,0.424901,-0.0022978,-0.644856,0.048164,-0.0244717
3.15,0.203818,0.82499,0.00480511,0.203895,1.22497,0.000169201,0.203545,0.424901,-0.0022978,-0.644856,0.048164,-0.0244717
3.2,0.203818,0.82499,0.00480511,0.203895,1.22497,0.000169201,0.203545,0.424901,-0.0022978,-0.644856,0.048164,-0.0244717
3.25,0.20382,0.824991,0.00480818,0.203893,1.22497,0.0002291,0.203552,0.4249,-0.00231739,-0.638847,0.0480166,-0.0248542
3.3,0.20382,0.824991,0.00480818,0.203893,1.22497,0.0002291,0.203552,0.4249,-0.00231739,-0.638847,0.0480166,-0.0248542
3.35,0.203817,0.824991,0.00481066,0.203897,1.22497,0.000293019,0.203539,0.4249,-0.00234858,-0.632867,0.0478683,-0.0251855
3.4,0.203817,0.824991,0.00481066,0.203897,1.22497,0.000293019,0.203539,0.4249,-0.00234858,-0.632867,0.0478683,-0.0251855
3.45,0.203823,0.82499,0.00480229,0.203893,1.22497,0.000355979,0.203541,0.424899,-0.0023666,-0.626912,0.0477193,-0.0254685
3.5,0.203823,0.82499,0.00480229,0.203893,1.22497,0.000355979,0.203541,0.424899,-0.0023666,-0.626912,0.0477193,-0.0254685
3.55,0.203814,0.82499,0.00480563,0.203899,1.22497,0.00041881,0.203531,0.424898,-0.00240601,-0.620947,0.0475666,-0.0256949
3.6,0.203814,0.82499,0.00480563,0.203899,1.22497,0.00041881,0.203531,0.424898,-0.00240601,-0.620947,0.0475666,-0.0256949
3.65,0.20382,0.82499,0.00480867,0.203897,1.22497,0.000476445,0.203527,0.424898,-0.00242553,-0.61497,0.0474128,-0.0258861
3.7,0.20382,0.82499,0.00480867,0.203897,1.22497,0.000476445,0.203527,0.424898,-0.00242553,-0.61497,0.0474128,-0.0258861
3.75,0.203815,0.82499,0.00481187,0.203899,1.22497,0.000534583,0.203533,0.424897,-0.00245796,-0.608981,0.0472579,-0.0260257
3.8,0.203815,0.82499,0.00481187,0.203899,1.22497,0.000534583,0.203533,0.424897,-0.00245796,-0.608981,0.0472579,-0.0260257
3.85,0.203809,0.824991,0.00481306,0.203896,1.22497,0.000597125,0.203519,0.424896,-0.0024941,-0.602983,0.0471024,-0.0261806
3.9,0.203809,0.824991,0.00481306,0.203896,1.22497,0.000597125,0.203519,0.424896,-0.0024941,-0.602983,0.0471024,-0.0261806
3.95,0.203819,0.824991,0.00481365,0.203904,1.22497,0.000657924,0.203521,0.424896,-0.00251602,-0.596975,0.0469434,-0.0263205
4,0.203819,0.824991,0.00481365,0.203904,1.22497,0.000657924,0.203521,0.424896,-0.00251602,-0.596975,0.0469434,-0.0263205
4.05,0.203814,0.824992,0.00481605,0.203899,1.22497,0.000719841,0.203513,0.424895,-0.00255798,-0.590978,0.0467852,-0.0264227
4.1,0.203814,0.824992,0.00481605,0.203899,1.22497,0.000719841,0.203513,0.424895,-0.00255798,-0.590978,0.0467852,-0.0264227
4.15,0.203809,0.824992,0.00481695,0.203905,1.22497,0.000780857,0.203502,0.424894,-0.00257485,-0.585022,0.0466267,-0.0265056
4.2,0.203809,0.824992,0.00481695,0.203905,1.22497,0.000780857,0.203502,0.424894,-0.00257485,-0.585022,0.0466267,-0.0265056
4.25,0.203819,0.824992,0.00481743,0.203905,1.22497,0.000844655,0.203506,0.424894,-0.00259212,-0.579056,0.0464701,-0.026613
4.3,0.203819,0.824992,0.00481743,0.203905,1.22497,0.000844655,0.203506,0.424894,-0.00259212,-0.579056,0.0464701,-0.026613
4.35,0.203815,0.824993,0.00481835,0.203904,1.22497,0.000907805,0.203503,0.424893,-0.0026172,-0.573078,0.0463099,-0.0267025
