t,xL,yL,thetaL,x1,y1,theta1,x2,y2,theta2,x3,y3,theta3
5.75,0.4539,0.824988,-0.00233558,0.236658,1.20959,-0.16712,0.235946,0.439416,0.148974,-0.585945,0.210292,0.759801
5.8,0.4539,0.824988,-0.00233558,0.236658,1.20959,-0.16712,0.235946,0.439416,0.148974,-0.585945,0.210292,0.759801
5.85,0.4539,0.824988,-0.00233558,0.236658,1.20959,-0.16712,0.235946,0.439416,0.148974,-0.585945,0.210292,0.759801
5.9,0.45392,0.824988,-0.0023794,0.236707,1.20959,-0.155191,0.23595,0.439414,0.137983,-0.581571,0.214446,0.760502
5.95,0.45392,0.824988,-0.0023794,0.236707,1.20959,-0.155191,0.23595,0.439414,0.137983,-0.581571,0.214446,0.760502
6,0.453951,0.824988,-0.00242326,0.236694,1.20959,-0.144152,0.235965,0.439414,0.12778,-0.577248,0.218566,0.761131
6.05,0.453951,0.824988,-0.00242326,0.236694,1.20959,-0.144152,0.235965,0.439414,0.12778,-0.577248,0.218566,0.761131
6.1,0.45394,0.824988,-0.00246993,0.236669,1.2096,-0.133886,0.235991,0.439416,0.11831,-0.572939,0.222681,0.761744
6.15,0.45394,0.824988,-0.00246993,0.236669,1.2096,-0.133886,0.235991,0.439416,0.11831,-0.572939,0.222681,0.761744
6.2,0.45394,0.824988,-0.00246993,0.236669,1.2096,-0.133886,0.235991,0.439416,0.11831,-0.572939,0.222681,0.761744
6.25,0.453917,0.824988,-0.00251207,0.236674,1.2096,-0.124339,0.235968,0.439411,0.109539,-0.568619,0.226799,0.762258
6.3,0.453917,0.824988,-0.00251207,0.236674,1.2096,-0.124339,0.235968,0.439411,0.109539,-0.568619,0.226799,0.762258
6.35,0.453904,0.824988,-0.00255547,0.236721,1.20959,-0.115508,0.23595,0.439407,0.101379,-0.564296,0.230925,0.762754
6.4,0.453904,0.824988,-0.00255547,0.236721,1.20959,-0.115508,0.23595,0.439407,0.101379,-0.564296,0.230925,0.762754
6.45,0.453902,0.824988,-0.00259918,0.236715,1.2096,-0.107331,0.235943,0.439405,0.0938068,-0.559964,0.235062,0.763191
6.5,0.453902,0.824988,-0.00259918,0.236715,1.2096,-0.107331,0.235943,0.439405,0.0938068,-0.559964,0.235062,0.763191
6.55,0.45391,0.824988,-0.00264301,0.236693,1.2096,-0.0997355,0.235946,0.439405,0.0867792,-0.555629,0.239209,0.763575
6.6,0.45391,0.824988,-0.00264301,0.236693,1.2096,-0.0997355,0.235946,0.439405,0.0867792,-0.555629,0.239209,0.763575
6.65,0.45391,0.824988,-0.00264301,0.236693,1.2096,-0.0997355,0.235946,0.439405,0.0867792,-0.555629,0.239209,0.763575
6.7,0.453928,0.824988,-0.00268688,0.236678,1.2096,-0.0926927,0.23596,0.439405,0.080257,-0.55129,0.243362,0.763914
6.75,0.453928,0.824988,-0.00268688,0.236678,1.2096,-0.0926927,0.23596,0.439405,0.080257,-0.55129,0.243362,0.763914
6.8,0.453958,0.824988,-0.00273078,0.236686,1.2096,-0.0861543,0.235986,0.439406,0.0742034,-0.546945,0.247524,0.764219
6.85,0.453958,0.824988,-0.00273078,0.236686,1.2096,-0.0861543,0.235986,0.439406,0.0742034,-0.546945,0.247524,0.764219
6.9,0.453942,0.824988,-0.00277266,0.236727,1.2096,-0.0801013,0.235973,0.439404,0.0686162,-0.542634,0.251658,0.764492
