time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.203866,0.824986,0.00394394,1.25,0.75,1.04882,-0.075501,0.157323,-0.0226288
0.1,0.20388,0.824986,0.00393617,1.25,0.75,1.0488,-0.0754943,0.157321,-0.0226268
0.15,0.204668,0.825133,-0.00509825,1.25,0.75,1.04803,-0.0666535,0.157012,-0.0199813
0.2,0.21492,0.824066,-0.0264046,1.25,0.75,1.03773,-0.0450294,0,1
0.25,0.238499,0.823805,-0.0859739,1.25,0.75,1.01419,0.0131371,0,-0.201752
0.3,0.238499,0.823805,-0.0859739,1.25,0.75,1.01419,0.0131371,0.102059,-0.524592
0.35,0.243827,0.82149,-0.0815805,1.25,0.75,1.00871,0.0106479,0.133477,0.406493
0.4,0.242557,0.821305,-0.0620825,1.25,0.75,1.00996,-0.00857827,0.0972984,0.131955
0.45,0.262042,0.822414,0.00102212,1.25,0.75,0.990608,-0.0741882,0.115777,-0.022236
0.5,0.262042,0.822414,0.00102212,1.25,0.75,0.990608,-0.0741882,0.10618,-0.022236
0.55,0.278376,0.8225,0.0049393,1.25,0.75,0.974325,-0.0794188,0.0936625,-0.0238006
0.6,0.293703,0.822553,0.00190157,1.25,0.75,0.959045,-0.0776252,0.0754438,0.0236005
0.65,0.293703,0.822553,0.00190157,1.25,0.75,0.959045,-0.0776252,0.0413936,0.152215
0.7,0.306104,0.822573,0.0027613,1.25,0.75,0.946682,-0.0794973,0.0213749,0.22647
0.75,0.313293,0.822659,0.0217979,1.25,0.75,0.939521,-0.0992116,0.00674507,0.27662
0.8,0.315629,0.822731,0.039055,1.25,0.75,0.937197,-0.116738,0.00036699,0.297624
0.85,0.315629,0.822731,0.039055,1.25,0.75,0.937197,-0.116738,0,0.361406
0.9,0.31613,0.822752,0.07511,1.25,0.75,0.9367,-0.152857,0,0.37268
0.95,0.31619,0.822766,0.104662,1.25,0.75,0.936641,-0.182428,0,0.407337
1,0.316199,0.82278,0.151983,1.25,0.75,0.936633,-0.229766,0,0.45534
