time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278961,0.52499,-0.000191879,0.75,0,0.705332,-0.839319,0.13899,-0.814438
0.1,0.27896,0.52499,-0.00023839,0.75,0,0.705332,-0.839273,0.138536,-0.881971
0.15,0.278778,0.524882,-0.01703,0.75,0,0.705374,-0.822186,0.138051,1
0.2,0.291159,0.524055,0.00798816,0.75,0,0.696541,-0.859638,0.0465637,1
0.25,0.291159,0.524055,0.00798816,0.75,0,0.696541,-0.859638,0.132996,-1
0.3,0.303461,0.524976,0.0643607,0.75,0,0.6892,-0.930321,0.129674,-1
0.35,0.308439,0.525231,-0.0134892,0.75,0,0.68618,-0.858238,0.125207,-1
0.4,0.322068,0.523513,-0.12394,0.75,0,0.676159,-0.761581,0.110817,-1
0.45,0.333675,0.521556,-0.205562,0.75,0,0.667343,-0.691569,0.0994502,-1
0.5,0.333675,0.521556,-0.205562,0.75,0,0.667343,-0.691569,0.0950293,-1
0.55,0.343842,0.518983,-0.287767,0.75,0,0.65902,-0.618985,0.0857,-1
0.6,0.352367,0.516058,-0.370097,0.75,0,0.651482,-0.544194,0.0809323,-1
0.65,0.360011,0.51271,-0.452537,0.75,0,0.644176,-0.467982,0.0735695,-1
0.7,0.360011,0.51271,-0.452537,0.75,0,0.644176,-0.467982,0.0712176,-1
0.75,0.366751,0.509059,-0.534917,0.75,0,0.637198,-0.390551,0.0858194,-1
0.8,0.372658,0.505202,-0.617334,0.75,0,0.630568,-0.311939,0.10097,-1
0.85,0.379877,0.499564,-0.699669,0.75,0,0.621736,-0.23348,0.124347,-1
0.9,0.379877,0.499564,-0.699669,0.75,0,0.621736,-0.23348,0.124347,-1
0.95,0.387986,0.492098,-0.781961,0.75,0,0.610913,-0.154578,0.122183,-1
1,0.396328,0.483023,-0.864323,0.75,0,0.598661,-0.0744577,0.119732,-1
1.05,0.403727,0.473517,-0.946808,0.75,0,0.586621,0.00742297,0.117324,-1
1.1,0.403727,0.473517,-0.946808,0.75,0,0.586621,0.00742297,0.117324,-1
1.15,0.410198,0.463639,-1.02898,0.75,0,0.574828,0.0906469,0.114966,-1
1.2,0.415728,0.453425,-1.11134,0.75,0,0.563322,0.175813,0.112664,-1
1.25,0.420308,0.443023,-1.19359,0.75,0,0.552238,0.262567,0.110448,-1
1.3,0.420308,0.443023,-1.19359,0.75,0,0.552238,0.262567,0.110448,-1
1.35,0.423933,0.432539,-1.27573,0.75,0,0.541673,0.350896,0.108335,-1
1.4,0.426633,0.421931,-1.35814,0.75,0,0.531593,0.441262,0.106319,-1
1.45,0.428414,0.411366,-1.44037,0.75,0,0.522149,0.533087,0.10443,-1
1.5,0.429311,0.400904,-1.52284,0.75,0,0.513386,0.626732,0.102677,-1
1.55,0.429311,0.400904,-1.52284,0.75,0,0.513386,0.626732,0.102677,-1
1.6,0.429341,0.39059,-1.60541,0.75,0,0.505354,0.722008,0.101071,-1
1.65,0.428535,0.380464,-1.68803,0.75,0,0.498089,0.818779,0.0996178,-1
1.7,0.426913,0.370511,-1.77057,0.75,0,0.491593,0.916908,0.0983186,-0.148979
1.75,0.42457,0.360966,-1.81863,0.75,0,0.486005,0.981505,0.0972011,0.132435
1.8,0.422147,0.3515,-1.81945,0.75,0,0.480666,0.99926,0.0961331,0.336428
1.85,0.422147,0.3515,-1.81945,0.75,0,0.480666,0.99926,0.0961331,0.336428
1.9,0.419847,0.342152,-1.80081,0.75,0,0.475467,0.997568,0.0950934,0.336062
1.95,0.417803,0.332815,-1.77312,0.75,0,0.470235,0.986797,0.094047,0.333706
2,0.416021,0.323445,-1.7454,0.75,0,0.464929,0.976022,0.0929858,0.33131
2.05,0.414532,0.314223,-1.71791,0.75,0,0.459647,0.965201,0.0919293,0.328865
2.1,0.414532,0.314223,-1.71791,0.75,0,0.459647,0.965201,0.0919293,0.328865
2.15,0.413305,0.305049,-1.69077,0.75,0,0.454333,0.954642,0.0908666,0.326443
2.2,0.412341,0.295971,-1.6637,0.75,0,0.449013,0.943997,0.0898026,0.323964
2.25,0.411624,0.286888,-1.63677,0.75,0,0.443625,0.933536,0.0887249,0.321492
2.3,0.411162,0.277985,-1.61013,0.75,0,0.438277,0.92307,0.0876555,0.318983
2.35,0.411162,0.277985,-1.61013,0.75,0,0.438277,0.92307,0.0876555,0.318983
2.4,0.410936,0.26916,-1.58384,0.75,0,0.432911,0.912866,0.0865821,0.316504
2.45,0.410944,0.260454,-1.55761,0.75,0,0.427546,0.902576,0.0855091,0.31397
2.5,0.411174,0.251833,-1.53174,0.75,0,0.422165,0.892567,0.084433,0.311474
2.55,0.411174,0.251833,-1.53174,0.75,0,0.422165,0.892567,0.084433,0.311474
2.6,0.411622,0.243356,-1.50599,0.75,0,0.416799,0.88251,0.0833598,0.308934
2.65,0.412281,0.234968,-1.48023,0.75,0,0.411417,0.872362,0.0822834,0.30634
2.7,0.413144,0.226686,-1.45465,0.75,0,0.406028,0.862318,0.0812055,0.303741
2.75,0.414197,0.218591,-1.42942,0.75,0,0.400681,0.852374,0.0801363,0.301138
2.8,0.414197,0.218591,-1.42942,0.75,0,0.400681,0.852374,0.0801363,0.301138
2.85,0.415438,0.210622,-1.40438,0.75,0,0.395339,0.842518,0.0790679,0.298529
2.9,0.416856,0.202805,-1.37948,0.75,0,0.390019,0.832645,0.0780038,0.295886
2.95,0.418463,0.19504,-1.35479,0.75,0,0.384652,0.823023,0.0769304,0.293282
3,0.420217,0.187509,-1.33038,0.75,0,0.379364,0.813386,0.0758727,0.290647
3.05,0.420217,0.187509,-1.33038,0.75,0,0.379364,0.813386,0.0758727,0.290647
3.1,0.422129,0.180118,-1.30625,0.75,0,0.374089,0.803904,0.0748177,0.288028
3.15,0.424191,0.172866,-1.28225,0.75,0,0.368828,0.794442,0.0737657,0.285389
3.2,0.426395,0.165772,-1.25855,0.75,0,0.363594,0.785142,0.0727188,0.28277
3.25,0.426395,0.165772,-1.25855,0.75,0,0.363594,0.785142,0.0727188,0.28277
3.3,0.428732,0.158824,-1.23504,0.75,0,0.358382,0.775905,0.0716765,0.280145
3.35,0.431195,0.152037,-1.21169,0.75,0,0.353203,0.766699,0.0706405,0.277505
3.4,0.433781,0.145401,-1.18866,0.75,0,0.348046,0.757675,0.0696092,0.274894
3.45,0.433781,0.145401,-1.18866,0.75,0,0.348046,0.757675,0.0696092,0.274894
3.5,0.436474,0.138927,-1.16579,0.75,0,0.342927,0.748675,0.0685854,0.272268
3.55,0.439277,0.132601,-1.14309,0.75,0,0.337834,0.739734,0.0675668,0.269637
3.6,0.442179,0.126436,-1.12069,0.75,0,0.332776,0.730952,0.0665551,0.267032
3.65,0.445174,0.120422,-1.09845,0.75,0,0.327751,0.722213,0.0655501,0.264419
3.7,0.445174,0.120422,-1.09845,0.75,0,0.327751,0.722213,0.0655501,0.264419
3.75,0.448244,0.114583,-1.07648,0.75,0,0.322779,0.713579,0.0645557,0.261817
