time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.279006,0.524992,-0.00236595,0.75,1,0.66893,0.792008,0.066893,0.142353
0.1,0.279027,0.524992,-0.00247436,0.75,1,0.668915,0.792138,0.0668915,0.142371
0.15,0.286668,0.525071,0.0106164,0.75,1,0.663502,0.787141,0.0663502,0.141668
0.2,0.29675,0.525267,0.0281393,0.75,1,0.656359,0.780405,0.0656359,0.140713
0.25,0.29675,0.525267,0.0281393,0.75,1,0.656359,0.780405,0.0656359,0.140713
0.3,0.306588,0.525631,0.0455511,0.75,1,0.649338,0.773564,0.0649338,0.139738
0.35,0.316378,0.526165,0.0629326,0.75,1,0.642299,0.766751,0.0642299,0.13876
0.4,0.326093,0.526863,0.0801802,0.75,1,0.63526,0.760043,0.063526,0.137791
0.45,0.335638,0.527715,0.0973327,0.75,1,0.62829,0.753301,0.062829,0.13681
0.5,0.335638,0.527715,0.0973327,0.75,1,0.62829,0.753301,0.062829,0.13681
0.55,0.345016,0.528714,0.114344,0.75,1,0.621388,0.746573,0.0621388,0.135826
0.6,0.354334,0.529867,0.131339,0.75,1,0.614473,0.739857,0.0614473,0.134837
0.65,0.363557,0.531166,0.148195,0.75,1,0.607572,0.733238,0.0607572,0.133856
0.7,0.372571,0.532591,0.164899,0.75,1,0.60077,0.726605,0.060077,0.132867
0.75,0.372571,0.532591,0.164899,0.75,1,0.60077,0.726605,0.060077,0.132867
0.8,0.381479,0.534151,0.181483,0.75,1,0.593989,0.720038,0.0593989,0.131883
0.85,0.390256,0.535839,0.197988,0.75,1,0.587249,0.713471,0.0587249,0.130892
0.9,0.398934,0.537657,0.214371,0.75,1,0.580524,0.706986,0.0580524,0.129909
0.95,0.398934,0.537657,0.214371,0.75,1,0.580524,0.706986,0.0580524,0.129909
1,0.407426,0.539582,0.230589,0.75,1,0.573884,0.700526,0.0573884,0.128924
1.05,0.415848,0.541634,0.246731,0.75,1,0.567236,0.694136,0.0567236,0.127944
1.1,0.424085,0.543782,0.262732,0.75,1,0.560674,0.687749,0.0560674,0.12696
1.15,0.424085,0.543782,0.262732,0.75,1,0.560674,0.687749,0.0560674,0.12696
1.2,0.432205,0.54604,0.278606,0.75,1,0.554142,0.681431,0.0554142,0.125981
1.25,0.440206,0.548402,0.294442,0.75,1,0.547643,0.675089,0.0547643,0.124993
1.3,0.448144,0.550883,0.310137,0.75,1,0.541131,0.668898,0.0541131,0.124024
1.35,0.448144,0.550883,0.310137,0.75,1,0.541131,0.668898,0.0541131,0.124024
1.4,0.455857,0.553425,0.325721,0.75,1,0.534742,0.662634,0.0534742,0.123039
1.45,0.46348,0.55607,0.341222,0.75,1,0.528363,0.656427,0.0528363,0.122058
1.5,0.471001,0.55881,0.356607,0.75,1,0.522005,0.650301,0.0522005,0.121085
1.55,0.471001,0.55881,0.356607,0.75,1,0.522005,0.650301,0.0522005,0.121085
1.6,0.478318,0.561604,0.371833,0.75,1,0.515755,0.644171,0.0515755,0.120107
1.65,0.485583,0.564505,0.386974,0.75,1,0.509482,0.638151,0.0509482,0.119142
1.7,0.492691,0.56747,0.401938,0.75,1,0.503279,0.632203,0.0503279,0.118185
1.75,0.499638,0.570487,0.416682,0.75,1,0.497154,0.626364,0.0497154,0.117241
1.8,0.499638,0.570487,0.416682,0.75,1,0.497154,0.626364,0.0497154,0.117241
1.85,0.506438,0.57356,0.431347,0.75,1,0.491094,0.620511,0.0491094,0.11629
1.9,0.513189,0.576734,0.446011,0.75,1,0.485009,0.614689,0.0485009,0.115341
1.95,0.519755,0.579933,0.460519,0.75,1,0.479029,0.608883,0.0479029,0.11439
2,0.519755,0.579933,0.460519,0.75,1,0.479029,0.608883,0.0479029,0.11439
2.05,0.526203,0.583194,0.474941,0.75,1,0.473088,0.603099,0.0473088,0.113439
2.1,0.532534,0.586512,0.489239,0.75,1,0.467188,0.59738,0.0467188,0.112496
2.15,0.538751,0.589884,0.503464,0.75,1,0.461326,0.591681,0.0461326,0.111551
2.2,0.538751,0.589884,0.503464,0.75,1,0.461326,0.591681,0.0461326,0.111551
2.25,0.544817,0.593281,0.517452,0.75,1,0.455544,0.586117,0.0455544,0.110626
2.3,0.550782,0.596737,0.531404,0.75,1,0.449788,0.580545,0.0449788,0.109696
2.35,0.556621,0.600229,0.545301,0.75,1,0.444086,0.574953,0.0444086,0.108759
2.4,0.556621,0.600229,0.545301,0.75,1,0.444086,0.574953,0.0444086,0.108759
2.45,0.562307,0.603736,0.559032,0.75,1,0.438468,0.569411,0.0438468,0.107827
2.5,0.567925,0.607311,0.572717,0.75,1,0.432846,0.563922,0.0432846,0.106901
2.55,0.573406,0.6109,0.58628,0.75,1,0.427299,0.558465,0.0427299,0.105977
2.6,0.573406,0.6109,0.58628,0.75,1,0.427299,0.558465,0.0427299,0.105977
2.65,0.578712,0.614483,0.599637,0.75,1,0.421857,0.553049,0.0421857,0.105057
2.7,0.583967,0.618128,0.61287,0.75,1,0.416406,0.547794,0.0416406,0.104161
