time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
2.85,0.382662,1.07097,1.01497,1.25,0.75,0.924823,-1.36941,0.0783587,-0.72132
2.9,0.385428,1.07465,0.93574,1.25,0.75,0.923516,-1.29495,0.0697001,-0.636647
2.95,0.390634,1.08125,0.864281,1.25,0.75,0.920998,-1.23219,0.0628381,-0.619476
3,0.397478,1.08864,0.786103,1.25,0.75,0.917318,-1.16421,0.0571852,-0.839462
3.05,0.40185,1.09275,0.726307,1.25,0.75,0.914786,-1.11035,0.0525362,-0.944847
3.1,0.40185,1.09275,0.726307,1.25,0.75,0.914786,-1.11035,0.04959,-1
3.15,0.408104,1.09769,0.614298,1.25,0.75,0.910864,-1.00594,0.0485448,-1
3.2,0.414417,1.10153,0.49195,1.25,0.75,0.906517,-0.890173,0.0495655,-1
3.25,0.414417,1.10153,0.49195,1.25,0.75,0.906517,-0.890173,0.0551976,-1
3.3,0.421027,1.10449,0.371074,1.25,0.75,0.901586,-0.775163,0.135238,-0.95381
3.35,0.42861,1.10683,0.248859,1.25,0.75,0.895548,-0.65868,0.134332,-1
3.4,0.444333,1.10946,0.110531,1.25,0.75,0.882218,-0.530187,0.13214,-1
3.45,0.444333,1.10946,0.110531,1.25,0.75,0.882218,-0.530187,0.122687,-0.870505
3.5,0.463982,1.11035,-0.0135266,1.25,0.75,0.864683,-0.416331,0.108316,-0.69352
3.55,0.481499,1.10918,-0.113463,1.25,0.75,0.848294,-0.323747,0.0958621,-0.551587
3.6,0.481499,1.10918,-0.113463,1.25,0.75,0.848294,-0.323747,0.0834581,0.416423
3.65,0.496366,1.1069,-0.187507,1.25,0.75,0.833871,-0.254775,0.0844857,0.408571
3.7,0.509026,1.10479,-0.140538,1.25,0.75,0.821534,-0.306016,0.0867295,0.3588
3.75,0.521685,1.10333,-0.092133,1.25,0.75,0.809499,-0.359555,0.0891011,0.306974
3.8,0.521685,1.10333,-0.092133,1.25,0.75,0.809499,-0.359555,0.0925352,0.277501
3.85,0.534903,1.1024,-0.0520996,1.25,0.75,0.797214,-0.405773,0.0943471,0.940476
3.9,0.548864,1.10202,0.00959691,1.25,0.75,0.784545,-0.474901,0.106477,0.77712
3.95,0.563683,1.10312,0.120605,1.25,0.75,0.77183,-0.595792,0.114426,0.582559
4,0.563683,1.10312,0.120605,1.25,0.75,0.77183,-0.595792,0.115775,0.518926
4.05,0.574538,1.10479,0.176777,1.25,0.75,0.762972,-0.660425,0.114446,0.485149
4.1,0.58589,1.10709,0.219607,1.25,0.75,0.754025,-0.712952,0.113104,0.427847
4.15,0.602519,1.11134,0.279509,1.25,0.75,0.741485,-0.788528,0.111223,0.371306
4.2,0.618632,1.11643,0.330163,1.25,0.75,0.729999,-0.85603,0.1095,0.316779
4.25,0.618632,1.11643,0.330163,1.25,0.75,0.729999,-0.85603,0.1095,0.283322
4.3,0.634099,1.12212,0.371674,1.25,0.75,0.71959,-0.915171,0.107938,0.212258
4.35,0.64931,1.12838,0.406871,1.25,0.75,0.709928,-0.968989,0.106489,0.160754
4.4,0.664016,1.13495,0.43115,1.25,0.75,0.701118,-1.01238,0.105168,0.114058
4.45,0.664016,1.13495,0.43115,1.25,0.75,0.701118,-1.01238,0.105168,0.0807771
4.5,0.6783,1.14168,0.447203,1.25,0.75,0.693003,-1.04787,0.10395,0.0239565
4.55,0.692442,1.14855,0.457248,1.25,0.75,0.685357,-1.07785,0.102804,-0.0136171
4.6,0.706386,1.15544,0.458766,1.25,0.75,0.67816,-1.09959,0.101724,-0.0462967
4.65,0.706386,1.15544,0.458766,1.25,0.75,0.67816,-1.09959,0.101724,-0.267307
4.7,0.720065,1.16217,0.454445,1.25,0.75,0.671356,-1.11549,0.100703,-0.269438
4.75,0.733767,1.16861,0.421727,1.25,0.75,0.664629,-1.10308,0.0996943,-0.267779
4.8,0.733767,1.16861,0.421727,1.25,0.75,0.664629,-1.10308,0.0996943,-0.267779
4.85,0.747481,1.17449,0.388576,1.25,0.75,0.657811,-1.09,0.0986717,-0.265987
4.9,0.756685,1.17814,0.366561,1.25,0.75,0.653192,-1.08134,0.0979788,-0.264777
4.95,0.770553,1.18318,0.333725,1.25,0.75,0.646157,-1.06848,0.0969235,-0.26294
5,0.770553,1.18318,0.333725,1.25,0.75,0.646157,-1.06848,0.0969235,-0.26294
5.05,0.784353,1.18771,0.301273,1.25,0.75,0.639077,-1.05576,0.0958615,-0.261082
5.1,0.798264,1.19179,0.268918,1.25,0.75,0.631855,-1.04318,0.0947783,-0.259203
5.15,0.812092,1.19536,0.236806,1.25,0.75,0.624587,-1.03064,0.093688,-0.257289
5.2,0.812092,1.19536,0.236806,1.25,0.75,0.624587,-1.03064,0.093688,-0.257289
5.25,0.825766,1.19842,0.204965,1.25,0.75,0.617299,-1.01808,0.0925949,-0.25533
5.3,0.83949,1.20104,0.173281,1.25,0.75,0.609883,-1.00569,0.0914825,-0.253359
5.35,0.83949,1.20104,0.173281,1.25,0.75,0.609883,-1.00569,0.0914825,-0.253359
5.4,0.853,1.20318,0.141867,1.25,0.75,0.60248,-0.993251,0.0897698,-0.251342
5.45,0.866516,1.20489,0.11053,1.25,0.75,0.594968,-0.980899,0.0865755,-0.249299
5.5,0.879746,1.20615,0.0795374,1.25,0.75,0.587502,-0.968501,0.0827654,-0.247211
5.55,0.879746,1.20615,0.0795374,1.25,0.75,0.587502,-0.968501,0.0796469,-0.247211
5.6,0.892232,1.20695,0.0489272,1.25,0.75,0.580344,-0.955464,0.0753399,-0.244975
5.65,0.903929,1.20734,0.0184781,1.25,0.75,0.573516,-0.941492,0.0692163,-0.242531
5.7,0.914528,1.20737,-0.0114792,1.25,0.75,0.567209,-0.92647,0.0650539,-0.239851
5.75,0.914528,1.20737,-0.0114792,1.25,0.75,0.567209,-0.92647,0.0615654,-0.239851
5.8,0.924438,1.2071,-0.041294,1.25,0.75,0.561185,-0.910609,0.0575161,-0.236963
5.85,0.933457,1.20659,-0.0707674,1.25,0.75,0.555585,-0.893831,0.0536828,-0.233843
5.9,0.933457,1.20659,-0.0707674,1.25,0.75,0.555585,-0.893831,0.05058,-0.233843
5.95,0.941609,1.2059,-0.0998113,1.25,0.75,0.550408,-0.876243,0.0472016,-0.230502
6,0.948963,1.20505,-0.128509,1.25,0.75,0.545615,-0.85784,0.0101451,-0.432197
6.05,0.955302,1.20399,-0.161038,1.25,0.75,0.541255,-0.834,0.000423953,-0.464394
6.1,0.955302,1.20399,-0.161038,1.25,0.75,0.541255,-0.834,0,-0.492659
6.15,0.955773,1.2039,-0.217332,1.25,0.75,0.540917,-0.778337,0,-0.505458
6.2,0.955716,1.20389,-0.27884,1.25,0.75,0.540944,-0.716735,0,-0.514429
6.25,0.955712,1.20387,-0.342248,1.25,0.75,0.540927,-0.653298,0,-0.529519
6.3,0.955712,1.20387,-0.342248,1.25,0.75,0.540927,-0.653298,0,-0.546387
6.35,0.955618,1.20386,-0.407242,1.25,0.75,0.540973,-0.588154,0,-0.545745
6.4,0.955565,1.20387,-0.474827,1.25,0.75,0.541004,-0.520489,0,-0.54137
6.45,0.955536,1.20387,-0.519611,1.25,0.75,0.541021,-0.475661,0,-0.540215
6.5,0.955536,1.20387,-0.519611,1.25,0.75,0.541021,-0.475661,0,-0.548736
6.55,0.955456,1.2039,-0.58642,1.25,0.75,0.541093,-0.408762,0.0404116,-0.537178
6.6,0.956031,1.20347,-0.653732,1.25,0.75,0.540422,-0.341914,0.039263,-0.52529
6.65,0.959286,1.20086,-0.696659,1.25,0.75,0.536461,-0.301429,0.0364922,-0.526854
6.7,0.959286,1.20086,-0.696659,1.25,0.75,0.536461,-0.301429,0.0345,-0.539594
6.75,0.963382,1.19717,-0.761217,1.25,0.75,0.531142,-0.239587,0.0324717,-0.527866
6.8,0.966875,1.19357,-0.827466,1.25,0.75,0.526225,-0.175231,0.0301138,-0.727484
6.85,0.969844,1.19002,-0.900783,1.25,0.75,0.521635,-0.103052,0.0289509,-0.751735
6.9,0.969844,1.19002,-0.900783,1.25,0.75,0.521635,-0.103052,0.0287069,-0.797568
6.95,0.972327,1.1865,-0.992715,1.25,0.75,0.517338,-0.0115199,0.0289354,-0.799045
7,0.974418,1.18286,-1.09176,1.25,0.75,0.513142,0.0878996,0.0298832,-0.787965
7.05,0.974418,1.18286,-1.09176,1.25,0.75,0.513142,0.0878996,0.031761,-0.803175
7.1,0.976178,1.17896,-1.1898,1.25,0.75,0.508907,0.187134,0.0329319,-0.758681
7.15,0.977694,1.17455,-1.28938,1.25,0.75,0.50437,0.288896,0.0749927,-0.359002
7.2,0.978922,1.16907,-1.37091,1.25,0.75,0.499103,0.374276,0.0744003,-0.34553
7.25,0.978922,1.16907,-1.37091,1.25,0.75,0.499103,0.374276,0.0739254,-0.342121
7.3,0.980895,1.15799,-1.41412,1.25,0.75,0.488749,0.426405,0.0718833,-0.314518
7.35,0.982376,1.14714,-1.45553,1.25,0.75,0.478895,0.47772,0.0698585,-0.28647
7.4,0.982376,1.14714,-1.45553,1.25,0.75,0.478895,0.47772,0.0688072,-0.274778
7.45,0.983388,1.13667,-1.49236,1.25,0.75,0.469678,0.52521,0.0666816,-0.244826
7.5,0.984006,1.12634,-1.52689,1.25,0.75,0.460848,0.571366,0.0645294,-0.214694
7.55,0.984279,1.11648,-1.55585,1.25,0.75,0.452674,0.612408,0.0623291,-0.185147
7.6,0.984279,1.11648,-1.55585,1.25,0.75,0.452674,0.612408,0.0611047,-0.170849
7.65,0.984293,1.10709,-1.58001,1.25,0.75,0.445098,0.648927,0.0586928,-0.140619
7.7,0.984115,1.09806,-1.59983,1.25,0.75,0.437994,0.681377,0.056211,-0.111108
7.75,0.984115,1.09806,-1.59983,1.25,0.75,0.437994,0.681377,0.0534944,-0.0832958
7.8,0.983793,1.08957,-1.61485,1.25,0.75,0.431476,0.708943,0.0506209,-0.0529321
7.85,0.9834,1.08159,-1.62512,1.25,0.75,0.425475,0.731503,0.0476945,0.409898
7.9,0.982943,1.07415,-1.6136,1.25,0.75,0.419989,0.73194,0.0429215,0.441452
7.95,0.982943,1.07415,-1.6136,1.25,0.75,0.419989,0.73194,0.0366859,0.077614
8,0.982832,1.06749,-1.56057,1.25,0.75,0.414944,0.689309,0.0336583,0.127063
8.05,0.982944,1.06191,-1.55024,1.25,0.75,0.410615,0.687529,0.0321588,0.206769
8.1,0.983086,1.05694,-1.53135,1.25,0.75,0.406758,0.676323,0.0310608,0.214842
8.15,0.983086,1.05694,-1.53135,1.25,0.75,0.406758,0.676323,0.0329691,0.176814
8.2,0.983341,1.05223,-1.50509,1.25,0.75,0.40305,0.657247,0.0345267,0.148183
8.25,0.983731,1.04723,-1.4846,1.25,0.75,0.399059,0.644306,0.0357611,0.144657
8.3,0.984241,1.04192,-1.46683,1.25,0.75,0.394774,0.634552,0.0376212,0.152467
8.35,0.984241,1.04192,-1.46683,1.25,0.75,0.394774,0.634552,0.0392037,0.15626
8.4,0.984879,1.03635,-1.4486,1.25,0.75,0.390241,0.624722,0.0404275,0.155485
8.45,0.985653,1.03053,-1.42939,1.25,0.75,0.385454,0.614301,0.0416602,0.152405
8.5,0.985653,1.03053,-1.42939,1.25,0.75,0.385454,0.614301,0.0434159,0.152105
8.55,0.98659,1.0244,-1.41048,1.25,0.75,0.380367,0.604654,0.0445953,0.14944
8.6,0.987695,1.01789,-1.39185,1.25,0.75,0.374929,0.595909,0.0456934,0.147346
8.65,0.987695,1.01789,-1.39185,1.25,0.75,0.374929,0.595909,0.0474238,0.145977
8.7,0.98896,1.01125,-1.37355,1.25,0.75,0.369316,0.587741,0.0483947,0.14304
8.75,0.990436,1.0042,-1.35564,1.25,0.75,0.363309,0.580675,0.0492182,0.140059
8.8,0.990436,1.0042,-1.35564,1.25,0.75,0.363309,0.580675,0.0507391,0.137549
8.85,0.992061,0.997083,-1.33821,1.25,0.75,0.357187,0.574301,0.0512594,0.133249
8.9,0.993892,0.989652,-1.32129,1.25,0.75,0.350749,0.569074,0.0514984,0.151402
8.95,0.995181,0.984723,-1.30955,1.25,0.75,0.34645,0.56518,0.0517548,0.217979
9,0.995181,0.984723,-1.30955,1.25,0.75,0.34645,0.56518,0.0519675,0.326663
9.05,0.997281,0.977236,-1.28544,1.25,0.75,0.339857,0.55309,0.0509786,0.382968
9.1,0.999637,0.969789,-1.24254,1.25,0.75,0.33315,0.52208,0.0499725,0.407363
9.15,1.00228,0.962619,-1.19439,1.25,0.75,0.326453,0.485095,0.0489679,0.369673
9.2,1.00228,0.962619,-1.19439,1.25,0.75,0.326453,0.485095,0.0489679,0.339709
9.25,1.00518,0.95581,-1.14726,1.25,0.75,0.319839,0.448228,0.0479758,0.301086
9.3,1.00834,0.949176,-1.10691,1.25,0.75,0.31316,0.417581,0.046974,0.269217
9.35,1.00834,0.949176,-1.10691,1.25,0.75,0.31316,0.417581,0.046974,0.25263
9.4,1.01163,0.942902,-1.07238,1.25,0.75,0.306647,0.392023,0.045997,0.228578
9.45,1.01509,0.936785,-1.04216,1.25,0.75,0.300118,0.370395,0.0450178,0.207668
9.5,1.01509,0.936785,-1.04216,1.25,0.75,0.300118,0.370395,0.0450178,0.196521
9.55,1.0186,0.930975,-1.01562,1.25,0.75,0.293766,0.351899,0.044065,0.17447
9.6,1.02223,0.925292,-0.992177,1.25,0.75,0.287413,0.336247,0.0431119,0.160198
9.65,1.02588,0.91985,-0.971202,1.25,0.75,0.281212,0.322702,0.0421818,0.146972
9.7,1.02588,0.91985,-0.971202,1.25,0.75,0.281212,0.322702,0.0421818,0.139392
9.75,1.02952,0.914637,-0.95239,1.25,0.75,0.275166,0.310987,0.0412749,0.128117
9.8,1.03323,0.909529,-0.935634,1.25,0.75,0.269147,0.301202,0.040372,0.118096
9.85,1.03323,0.909529,-0.935634,1.25,0.75,0.269147,0.301202,0.040372,0.112009
9.9,1.03687,0.904668,-0.920569,1.25,0.75,0.263334,0.292796,0.0395001,0.103344
9.95,1.04057,0.899889,-0.907046,1.25,0.75,0.257544,0.285868,0.0386316,0.0931143
10,1.04417,0.895338,-0.895103,1.25,0.75,0.251969,0.280284,0.0377953,0.0867029
10.05,1.04417,0.895338,-0.895103,1.25,0.75,0.251969,0.280284,0.0377953,0.0820727
10.1,1.04777,0.890903,-0.884156,1.25,0.75,0.246475,0.275616,0.0369713,0.0764376
10.15,1.05137,0.886558,-0.874272,1.25,0.75,0.241042,0.271979,0.0361563,0.0714581
10.2,1.05137,0.886558,-0.874272,1.25,0.75,0.241042,0.271979,0.0361563,0.0675097
10.25,1.05488,0.882406,-0.865275,1.25,0.75,0.235803,0.269067,0.0353705,0.0632789
10.3,1.0584,0.878308,-0.857146,1.25,0.75,0.230592,0.267065,0.0345888,0.0596247
10.35,1.0584,0.878308,-0.857146,1.25,0.75,0.230592,0.267065,0.0345888,0.056225
10.4,1.06182,0.874389,-0.849674,1.25,0.75,0.225573,0.265588,0.033836,0.0531195
10.45,1.06409,0.871822,-0.845036,1.25,0.75,0.222265,0.264955,0.0333398,0.0502554
10.5,1.06747,0.86804,-0.838539,1.25,0.75,0.217369,0.264489,0.0326054,0.0463308
10.55,1.07076,0.864403,-0.832604,1.25,0.75,0.212635,0.264513,0.0318953,0.044345
10.6,1.07076,0.864403,-0.832604,1.25,0.75,0.212635,0.264513,0.0318953,0.0470574
10.65,1.07402,0.860843,-0.827003,1.25,0.75,0.207977,0.264912,0.0311966,0.0513934
10.7,1.07727,0.857338,-0.820986,1.25,0.75,0.203367,0.264973,0.0305051,0.0552844
10.75,1.07727,0.857338,-0.820986,1.25,0.75,0.203367,0.264973,0.0305051,0.0582213
10.8,1.0804,0.853995,-0.814379,1.25,0.75,0.198941,0.264314,0.0298412,0.0611155
10.85,1.08355,0.850695,-0.807077,1.25,0.75,0.194542,0.263033,0.0291813,0.0635586
10.9,1.08355,0.850695,-0.807077,1.25,0.75,0.194542,0.263033,0.0291813,0.065752
10.95,1.0866,0.847531,-0.799425,1.25,0.75,0.190291,0.26129,0.0285436,0.0674655
11,1.08862,0.84547,-0.794004,1.25,0.75,0.187503,0.259791,0.0281255,0.0689853
11.05,1.09165,0.842422,-0.785657,1.25,0.75,0.18335,0.257346,0.0275026,0.070064
11.1,1.09165,0.842422,-0.785657,1.25,0.75,0.18335,0.257346,0.0275026,0.0715062
11.15,1.09458,0.839514,-0.777023,1.25,0.75,0.179354,0.254471,0.0269031,0.0720724
11.2,1.09655,0.837593,-0.771124,1.25,0.75,0.176691,0.252435,0.0265037,0.0727507
11.25,1.09849,0.835718,-0.765139,1.25,0.75,0.174077,0.250277,0.0261116,0.073223
11.3,1.10041,0.833883,-0.759138,1.25,0.75,0.1715,0.248062,0.025725,0.0736576
11.35,1.1023,0.832105,-0.753149,1.25,0.75,0.168984,0.245787,0.0247585,0.0900321
11.4,1.1042,0.83034,-0.747072,1.25,0.75,0.16647,0.243441,0.0242551,0.0916064
11.45,1.10601,0.828679,-0.739643,1.25,0.75,0.164086,0.239559,0.0237737,0.0925381
11.5,1.10871,0.826246,-0.728342,1.25,0.75,0.16055,0.233487,0.0231278,0.0925127
11.55,1.11046,0.824702,-0.720713,1.25,0.75,0.158279,0.229199,0.0226699,0.0929972
