time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278912,0.524989,0.000633298,0.75,1,0.668998,0.788912,0.10035,0.212876
0.1,0.278958,0.524989,0.000546577,0.75,1,0.668966,0.789047,0.100345,0.212905
0.15,0.28711,0.525128,0.0135,0.75,1,0.663152,0.784675,0.0994728,0.211979
0.2,0.302047,0.525523,0.039504,0.75,1,0.652526,0.774641,0.0978789,0.209838
0.25,0.302047,0.525523,0.039504,0.75,1,0.652526,0.774641,0.0978789,0.209838
0.3,0.31678,0.526298,0.0655842,0.75,1,0.64193,0.76442,0.0962894,0.207636
0.35,0.331412,0.527451,0.0916262,0.75,1,0.631283,0.754251,0.0946924,0.205423
0.4,0.345715,0.528951,0.117348,0.75,1,0.620752,0.744176,0.0931128,0.20321
0.45,0.345715,0.528951,0.117348,0.75,1,0.620752,0.744176,0.0931128,0.20321
0.5,0.359595,0.530766,0.142697,0.75,1,0.610407,0.734146,0.091561,0.200986
0.55,0.373349,0.53292,0.16791,0.75,1,0.600025,0.724258,0.0900037,0.198774
0.6,0.386768,0.535365,0.192811,0.75,1,0.589765,0.714467,0.0884647,0.196565
0.65,0.399786,0.538068,0.217244,0.75,1,0.579682,0.704855,0.0869523,0.194377
0.7,0.399786,0.538068,0.217244,0.75,1,0.579682,0.704855,0.0869523,0.194377
0.75,0.412554,0.541045,0.241417,0.75,1,0.569657,0.695386,0.0854485,0.192205
0.8,0.425128,0.5443,0.265405,0.75,1,0.559646,0.686054,0.083947,0.190047
0.85,0.437374,0.547783,0.289096,0.75,1,0.549759,0.676825,0.0824638,0.187896
0.9,0.437374,0.547783,0.289096,0.75,1,0.549759,0.676825,0.0824638,0.187896
0.95,0.449223,0.551458,0.31245,0.75,1,0.540052,0.667649,0.0810078,0.185742
1,0.4609,0.555384,0.335674,0.75,1,0.530342,0.658589,0.0795513,0.1836
1.05,0.472248,0.559492,0.35864,0.75,1,0.520762,0.649592,0.0781144,0.181459
1.1,0.472248,0.559492,0.35864,0.75,1,0.520762,0.649592,0.0781144,0.181459
1.15,0.483193,0.563739,0.381164,0.75,1,0.51138,0.640743,0.076707,0.179337
1.2,0.493995,0.568214,0.403613,0.75,1,0.501974,0.632002,0.0752961,0.177228
1.25,0.504456,0.572816,0.425523,0.75,1,0.492725,0.623592,0.0739087,0.175186
1.3,0.514561,0.577534,0.447505,0.75,1,0.483641,0.614861,0.0725462,0.173054
1.35,0.514561,0.577534,0.447505,0.75,1,0.483641,0.614861,0.0725462,0.173054
1.4,0.524385,0.582384,0.469256,0.75,1,0.474664,0.606217,0.0711996,0.170929
1.45,0.534013,0.587398,0.490825,0.75,1,0.465715,0.597719,0.0698573,0.168827
1.5,0.543237,0.592463,0.512135,0.75,1,0.456987,0.589153,0.0685481,0.166697
