time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.279036,0.524993,-0.00302364,0.75,1,0.668909,0.792697,0.267563,0.712249
0.1,0.277723,0.524929,0.000998854,0.75,1,0.669879,0.787349,0.267952,0.708485
0.15,0.277903,0.52504,0.00726683,0.75,1,0.669674,0.781155,0.267869,0.7041
0.2,0.277903,0.52504,0.00726683,0.75,1,0.669674,0.781155,0.267869,0.7041
0.25,0.309194,0.528399,0.055166,0.75,1,0.645536,0.763971,0.258215,0.691794
0.3,0.356925,0.532791,0.310148,0.75,1,0.610567,0.561213,0.244227,0.532213
0.35,0.356925,0.532791,0.310148,0.75,1,0.610567,0.561213,0.244227,0.532213
0.4,0.389102,0.54587,0.451185,0.75,1,0.58007,0.448108,0.232028,0.433261
0.45,0.421465,0.562905,0.51684,0.75,1,0.546797,0.409411,0.218719,0.398069
0.5,0.450725,0.580603,0.568996,0.75,1,0.515228,0.382015,0.206091,0.372791
0.55,0.450725,0.580603,0.568996,0.75,1,0.515228,0.382015,0.206091,0.372791
0.6,0.476932,0.598248,0.616241,0.75,1,0.485768,0.357589,0.194307,0.350017
0.65,0.501677,0.616651,0.662143,0.75,1,0.456751,0.333845,0.1827,0.327679
0.7,0.523803,0.634662,0.704526,0.75,1,0.429694,0.311894,0.171878,0.306862
0.75,0.543537,0.652135,0.743171,0.75,1,0.404521,0.291988,0.161808,0.287857
0.8,0.543537,0.652135,0.743171,0.75,1,0.404521,0.291988,0.161808,0.287857
0.85,0.56144,0.669204,0.779466,0.75,1,0.380764,0.273246,0.152305,0.269859
0.9,0.57281,0.680726,0.803209,0.75,1,0.365146,0.260931,0.146059,0.257981
0.95,0.588171,0.697154,0.835832,0.75,1,0.343372,0.244208,0.137349,0.241787
1,0.602002,0.712992,0.86629,0.75,1,0.322919,0.228412,0.129168,0.226431
1.05,0.602002,0.712992,0.86629,0.75,1,0.322919,0.228412,0.129168,0.226431
1.1,0.614562,0.728246,0.894995,0.75,1,0.303634,0.213449,0.121454,0.211831
1.15,0.626219,0.743217,0.922063,0.75,1,0.28506,0.199554,0.114024,0.198232
1.2,0.626219,0.743217,0.922063,0.75,1,0.28506,0.199554,0.114024,0.198232
1.25,0.636565,0.757204,0.946711,0.75,1,0.267987,0.187017,0.107195,0.185929
1.3,0.64637,0.771184,0.970693,0.75,1,0.25119,0.174842,0.100476,0.173953
1.35,0.655123,0.784262,0.992696,0.75,1,0.235679,0.163779,0.0942714,0.163047
1.4,0.655123,0.784262,0.992696,0.75,1,0.235679,0.163779,0.0942714,0.163047
1.45,0.662862,0.796392,1.0128,0.75,1,0.221471,0.153611,0.0885883,0.153008
1.5,0.670228,0.80846,1.03268,0.75,1,0.207488,0.14349,0.0829953,0.142998
1.55,0.676784,0.819674,1.05097,0.75,1,0.194623,0.134145,0.077849,0.133743
1.6,0.676784,0.819674,1.05097,0.75,1,0.194623,0.134145,0.077849,0.133743
1.65,0.682584,0.830007,1.0677,0.75,1,0.182873,0.12554,0.0731492,0.125211
1.7,0.688127,0.840279,1.08404,0.75,1,0.171286,0.117175,0.0685146,0.116907
1.75,0.693076,0.849799,1.099,0.75,1,0.160626,0.109536,0.0642503,0.109317
1.8,0.693076,0.849799,1.099,0.75,1,0.160626,0.109536,0.0642503,0.109317
1.85,0.697461,0.858552,1.11273,0.75,1,0.150891,0.10242,0.0603563,0.102241
1.9,0.701641,0.867184,1.12615,0.75,1,0.141346,0.0954631,0.0565385,0.0953181
1.95,0.705409,0.875233,1.13857,0.75,1,0.132496,0.0889771,0.0529982,0.0888597
2,0.705409,0.875233,1.13857,0.75,1,0.132496,0.0889771,0.0529982,0.0888597
2.05,0.708743,0.882583,1.14982,0.75,1,0.124454,0.0830762,0.0497818,0.0829807
2.1,0.7119,0.889724,1.16025,0.75,1,0.116673,0.077897,0.046669,0.0778182
2.15,0.714789,0.896459,1.17038,0.75,1,0.109365,0.0726129,0.043746,0.0725491
2.2,0.714789,0.896459,1.17038,0.75,1,0.109365,0.0726129,0.043746,0.0725491
2.25,0.717345,0.902594,1.1796,0.75,1,0.102735,0.0677196,0.0410938,0.0676679
2.3,0.719823,0.908689,1.18861,0.75,1,0.0961687,0.0629997,0.0384675,0.0629581
2.35,0.722037,0.914287,1.19686,0.75,1,0.0901588,0.0585829,0.0360635,0.0585494
2.4,0.724025,0.919417,1.20434,0.75,1,0.084666,0.0546279,0.0338664,0.0546007
2.45,0.724025,0.919417,1.20434,0.75,1,0.084666,0.0546279,0.0338664,0.0546007
2.5,0.725854,0.924243,1.21122,0.75,1,0.0795119,0.0510243,0.0318048,0.0510022
2.55,0.727593,0.928936,1.21783,0.75,1,0.0745125,0.047528,0.029805,0.0475101
2.6,0.729141,0.933203,1.22385,0.75,1,0.0699778,0.0442611,0.0279911,0.0442466
2.65,0.729141,0.933203,1.22385,0.75,1,0.0699778,0.0442611,0.0279911,0.0442466
2.7,0.730578,0.937233,1.22944,0.75,1,0.0657031,0.0412726,0.0262813,0.0412609
2.75,0.731954,0.941134,1.23467,0.75,1,0.0615703,0.0386647,0.0246281,0.0386551
2.8,0.733181,0.94467,1.23945,0.75,1,0.0578293,0.0362445,0.0231317,0.0362365
2.85,0.733181,0.94467,1.23945,0.75,1,0.0578293,0.0362445,0.0231317,0.0362365
2.9,0.734324,0.948031,1.24401,0.75,1,0.0542814,0.0338211,0.0217126,0.0338147
2.95,0.735051,0.950183,1.24683,0.75,1,0.0520118,0.0324471,0.0208047,0.0324414
3,0.736039,0.953154,1.25087,0.75,1,0.0488825,0.0302842,0.019553,0.0302796

Metric,Value
IAE,0.807199
ISE,0.334184
ITAE,0.739989
ITSE,0.194862

Parameter,Value
kv,0.4
vmax,1
wmax,1
controller_type,0
