time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278801,0.524956,0.000314358,0.75,1,0.6691,0.789147,0.15,0.709752
0.1,0.278786,0.524954,0.000275908,0.75,1,0.669112,0.789172,0.15,0.70977
0.15,0.28216,0.524355,0.0367903,0.75,1,0.667168,0.75688,0.15,0.686657
0.2,0.307589,0.526943,0.170889,0.75,1,0.647696,0.647972,0.15,0.603571
0.25,0.307589,0.526943,0.170889,0.75,1,0.647696,0.647972,0.15,0.603571
0.3,0.329702,0.531861,0.252743,0.75,1,0.62913,0.586451,0.15,0.553409
0.35,0.351208,0.538315,0.325321,0.75,1,0.610072,0.533038,0.15,0.508152
0.4,0.3722,0.546253,0.392028,0.75,1,0.59044,0.484449,0.15,0.465721
0.45,0.3722,0.546253,0.392028,0.75,1,0.59044,0.484449,0.15,0.465721
0.5,0.39273,0.55551,0.45148,0.75,1,0.570275,0.442278,0.15,0.427999
0.55,0.412693,0.565952,0.50897,0.75,1,0.549703,0.401194,0.15,0.390518
0.6,0.432065,0.577457,0.560457,0.75,1,0.528797,0.365283,0.15,0.357213
0.65,0.432065,0.577457,0.560457,0.75,1,0.528797,0.365283,0.15,0.357213
0.7,0.450764,0.589832,0.606126,0.75,1,0.507721,0.334389,0.15,0.328193
0.75,0.468976,0.603074,0.65017,0.75,1,0.486338,0.30455,0.15,0.299864
0.8,0.486585,0.617045,0.689573,0.75,1,0.464803,0.2787,0.15,0.275106
0.85,0.503733,0.631721,0.724581,0.75,1,0.443032,0.25681,0.15,0.253997
0.9,0.503733,0.631721,0.724581,0.75,1,0.443032,0.25681,0.15,0.253997
0.95,0.520317,0.646902,0.756746,0.75,1,0.421227,0.237338,0.15,0.235116
1,0.536444,0.662643,0.788152,0.75,1,0.399269,0.218293,0.15,0.216564
1.05,0.552007,0.678771,0.816361,0.75,1,0.377345,0.202074,0.15,0.200701
1.1,0.552007,0.678771,0.816361,0.75,1,0.377345,0.202074,0.15,0.200701
1.15,0.567186,0.695359,0.841888,0.75,1,0.355285,0.188417,0.15,0.187304
1.2,0.581883,0.71223,0.866531,0.75,1,0.333279,0.17554,0.15,0.17464
1.25,0.596196,0.729509,0.889204,0.75,1,0.311161,0.164572,0.15,0.16383
1.3,0.596196,0.729509,0.889204,0.75,1,0.311161,0.164572,0.15,0.16383
1.35,0.610149,0.747088,0.909871,0.75,1,0.289003,0.155809,0.15,0.15518
1.4,0.623719,0.764902,0.930144,0.75,1,0.266867,0.147736,0.15,0.147199
1.45,0.636965,0.783021,0.949082,0.75,1,0.244657,0.141446,0.15,0.140975
1.5,0.636965,0.783021,0.949082,0.75,1,0.244657,0.141446,0.15,0.140975
1.55,0.649846,0.801353,0.966747,0.75,1,0.222467,0.137064,0.15,0.136636
1.6,0.662414,0.819922,0.983959,0.75,1,0.200248,0.134146,0.15,0.133744
1.65,0.67469,0.838725,1.00074,0.75,1,0.177992,0.133186,0.15,0.132793
1.7,0.682669,0.851322,1.01182,0.75,1,0.163214,0.133743,0.15,0.133345
1.75,0.69054,0.864062,1.0228,0.75,1,0.148373,0.135665,0.15,0.135249
1.8,0.69054,0.864062,1.0228,0.75,1,0.148373,0.135665,0.15,0.135249
1.85,0.702048,0.883286,1.03958,0.75,1,0.12618,0.141394,0.15,0.140923
1.9,0.709331,0.895926,1.05228,0.75,1,0.111738,0.145993,0.134085,0.145475
1.95,0.719889,0.914803,1.06987,0.75,1,0.0903615,0.16121,0.108434,0.160513
2,0.719889,0.914803,1.06987,0.75,1,0.0903615,0.16121,0.108434,0.160513
2.05,0.728302,0.930508,1.08867,0.75,1,0.0728005,0.179481,0.0873607,0.178519
2.1,0.735647,0.944894,1.10859,0.75,1,0.0569442,0.207403,0.0683331,0.20592
2.15,0.741019,0.955975,1.13155,0.75,1,0.0449321,0.238012,0.0539185,0.235771

Metric,Value
IAE,0.79143
ISE,0.375429
ITAE,0.607061
ITSE,0.219653

Parameter,Value
kv,1.2
vmax,0.15
wmax,1
controller_type,0
