time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278824,0.524965,0.000471647,0.75,1,0.669078,0.789005,0.15,0.709653
0.1,0.279303,0.52486,0.0167133,0.75,1,0.668815,0.773382,0.15,0.698559
0.15,0.279303,0.52486,0.0167133,0.75,1,0.668815,0.773382,0.15,0.698559
0.2,0.292323,0.526385,0.0856814,0.75,1,0.65862,0.716829,0.15,0.656998
0.25,0.315123,0.529098,0.230725,0.75,1,0.640989,0.594425,0.15,0.560033
0.3,0.336731,0.53514,0.307916,0.75,1,0.622002,0.536166,0.15,0.510844
0.35,0.357905,0.542726,0.375194,0.75,1,0.60236,0.486793,0.15,0.467794
0.4,0.378518,0.551608,0.434843,0.75,1,0.582284,0.444089,0.15,0.429635
0.45,0.378518,0.551608,0.434843,0.75,1,0.582284,0.444089,0.15,0.429635
0.5,0.398685,0.561701,0.48963,0.75,1,0.561719,0.405485,0.15,0.394465
0.55,0.418244,0.57282,0.541327,0.75,1,0.540874,0.369148,0.15,0.360821
0.6,0.43724,0.58491,0.588649,0.75,1,0.519729,0.336425,0.15,0.330115
0.65,0.449526,0.593393,0.617101,0.75,1,0.505583,0.317286,0.15,0.311989
0.7,0.449526,0.593393,0.617101,0.75,1,0.505583,0.317286,0.15,0.311989
0.75,0.467581,0.606759,0.656539,0.75,1,0.484148,0.291433,0.15,0.287325
0.8,0.485173,0.62087,0.694124,0.75,1,0.462464,0.266945,0.15,0.263786
0.85,0.502215,0.63557,0.727587,0.75,1,0.440689,0.246085,0.15,0.243608
0.9,0.502215,0.63557,0.727587,0.75,1,0.440689,0.246085,0.15,0.243608
0.95,0.518747,0.650787,0.758612,0.75,1,0.418841,0.227273,0.15,0.225321
1,0.534836,0.66652,0.788066,0.75,1,0.396868,0.209731,0.15,0.208197
1.05,0.534836,0.66652,0.788066,0.75,1,0.396868,0.209731,0.15,0.208197
1.1,0.550449,0.682666,0.814464,0.75,1,0.374862,0.19498,0.15,0.193747
1.15,0.565633,0.699192,0.839648,0.75,1,0.352812,0.181293,0.15,0.180301
1.2,0.580382,0.716048,0.863006,0.75,1,0.330755,0.169325,0.15,0.168517
1.25,0.580382,0.716048,0.863006,0.75,1,0.330755,0.169325,0.15,0.168517
1.3,0.59477,0.733241,0.884279,0.75,1,0.308637,0.159505,0.15,0.158829
1.35,0.608818,0.750749,0.904807,0.75,1,0.286459,0.150623,0.15,0.150054
1.4,0.617984,0.762567,0.917899,0.75,1,0.271666,0.145447,0.15,0.144935
1.45,0.631452,0.780515,0.936318,0.75,1,0.249454,0.139255,0.15,0.138806
1.5,0.631452,0.780515,0.936318,0.75,1,0.249454,0.139255,0.15,0.138806
1.55,0.644585,0.798674,0.953663,0.75,1,0.227254,0.134779,0.15,0.134372
1.6,0.657412,0.817093,0.970799,0.75,1,0.205006,0.1314,0.15,0.131022
1.65,0.669894,0.835689,0.987329,0.75,1,0.182798,0.129847,0.15,0.129483
1.7,0.682105,0.854513,1.00338,0.75,1,0.16055,0.130782,0.15,0.13041
1.75,0.682105,0.854513,1.00338,0.75,1,0.16055,0.130782,0.15,0.13041
1.8,0.694023,0.873558,1.01953,0.75,1,0.138279,0.134488,0.15,0.134083
1.85,0.705482,0.892109,1.03924,0.75,1,0.116715,0.140218,0.128386,0.139759
1.9,0.71613,0.910738,1.05836,0.75,1,0.0954719,0.149775,0.105019,0.149216
1.95,0.71613,0.910738,1.05836,0.75,1,0.0954719,0.149775,0.105019,0.149216
2,0.724323,0.925606,1.07645,0.75,1,0.0787001,0.162007,0.0865701,0.1613
2.05,0.729209,0.934808,1.08865,0.75,1,0.068427,0.173422,0.0752697,0.172554
2.1,0.734938,0.945994,1.10799,0.75,1,0.0560671,0.190825,0.0616738,0.189669
2.15,0.73932,0.955021,1.13087,0.75,1,0.0462292,0.206795,0.0508521,0.205324

Metric,Value
IAE,0.787784
ISE,0.371823
ITAE,0.604452
ITSE,0.218178

Parameter,Value
kv,1.1
vmax,0.15
wmax,1
controller_type,0
