time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278808,0.524961,0.000393707,0.75,1,0.669092,0.78907,0.15,0.709698
0.1,0.27927,0.52485,0.0161505,0.75,1,0.668845,0.77392,0.15,0.698944
0.15,0.27927,0.52485,0.0161505,0.75,1,0.668845,0.77392,0.15,0.698944
0.2,0.292122,0.526442,0.0858785,0.75,1,0.658718,0.716351,0.15,0.656637
0.25,0.314868,0.529324,0.230696,0.75,1,0.640996,0.593923,0.15,0.559617
0.3,0.336498,0.535362,0.308087,0.75,1,0.62199,0.535477,0.15,0.510252
0.35,0.357655,0.542907,0.373358,0.75,1,0.602386,0.488118,0.15,0.468965
0.4,0.357655,0.542907,0.373358,0.75,1,0.602386,0.488118,0.15,0.468965
0.45,0.378324,0.551771,0.433117,0.75,1,0.582282,0.44538,0.15,0.430801
0.5,0.398522,0.56185,0.489351,0.75,1,0.561705,0.405373,0.15,0.394362
0.55,0.418099,0.572968,0.541103,0.75,1,0.540846,0.368993,0.15,0.360677
0.6,0.418099,0.572968,0.541103,0.75,1,0.540846,0.368993,0.15,0.360677
0.65,0.437064,0.584998,0.587153,0.75,1,0.519765,0.33755,0.15,0.331176
0.7,0.455475,0.597864,0.630661,0.75,1,0.498456,0.307992,0.15,0.303146
0.75,0.473342,0.611491,0.670605,0.75,1,0.476947,0.28139,0.15,0.277691
0.8,0.473342,0.611491,0.670605,0.75,1,0.476947,0.28139,0.15,0.277691
0.85,0.490751,0.625815,0.705642,0.75,1,0.455219,0.259251,0.15,0.256356
0.9,0.507623,0.640694,0.738809,0.75,1,0.433413,0.238533,0.15,0.236278
0.95,0.524018,0.656112,0.769692,0.75,1,0.411494,0.219728,0.15,0.217964
1,0.524018,0.656112,0.769692,0.75,1,0.411494,0.219728,0.15,0.217964
1.05,0.539938,0.671987,0.797415,0.75,1,0.389511,0.20378,0.15,0.202372
1.1,0.555397,0.688239,0.823644,0.75,1,0.367512,0.189125,0.15,0.188
1.15,0.570453,0.704916,0.847765,0.75,1,0.345415,0.176413,0.15,0.175499
1.2,0.580236,0.716183,0.862578,0.75,1,0.330714,0.169164,0.15,0.168359
1.25,0.580236,0.716183,0.862578,0.75,1,0.330714,0.169164,0.15,0.168359
1.3,0.594662,0.733408,0.883572,0.75,1,0.308547,0.159636,0.15,0.158959
1.35,0.6087,0.750894,0.903883,0.75,1,0.28639,0.150941,0.15,0.150368
1.4,0.622405,0.768648,0.922741,0.75,1,0.264204,0.144047,0.15,0.14355
1.45,0.622405,0.768648,0.922741,0.75,1,0.264204,0.144047,0.15,0.14355
1.5,0.635806,0.786685,0.940714,0.75,1,0.241957,0.138572,0.15,0.138129
1.55,0.648862,0.804919,0.957986,0.75,1,0.219739,0.134519,0.15,0.134113
1.6,0.648862,0.804919,0.957986,0.75,1,0.219739,0.134519,0.15,0.134113
1.65,0.661593,0.823365,0.974518,0.75,1,0.197524,0.132226,0.15,0.131841
1.7,0.674051,0.842057,0.990876,0.75,1,0.175254,0.131699,0.140203,0.131319
1.75,0.685927,0.860516,1.00702,0.75,1,0.153497,0.133174,0.122797,0.132781
1.8,0.696099,0.876914,1.02334,0.75,1,0.13437,0.134693,0.107496,0.134286
1.85,0.696099,0.876914,1.02334,0.75,1,0.13437,0.134693,0.107496,0.134286
1.9,0.704706,0.891272,1.03986,0.75,1,0.117785,0.136212,0.0942279,0.135791
1.95,0.712433,0.904687,1.05661,0.75,1,0.102449,0.138734,0.0819595,0.138289
2,0.719011,0.916526,1.07251,0.75,1,0.08904,0.142814,0.071232,0.142329
2.05,0.719011,0.916526,1.07251,0.75,1,0.08904,0.142814,0.071232,0.142329
2.1,0.724304,0.926421,1.08999,0.75,1,0.0779366,0.144809,0.0623493,0.144304
2.15,0.729158,0.935939,1.1077,0.75,1,0.0673662,0.148557,0.0538929,0.148011
2.2,0.733077,0.943959,1.12589,0.75,1,0.0585406,0.151628,0.0468324,0.151048
2.25,0.736162,0.950593,1.14447,0.75,1,0.0513082,0.153235,0.0410465,0.152636
2.3,0.736162,0.950593,1.14447,0.75,1,0.0513082,0.153235,0.0410465,0.152636
2.35,0.73876,0.956465,1.16327,0.75,1,0.0449628,0.154871,0.0359702,0.154252

Metric,Value
IAE,0.807804
ISE,0.376721
ITAE,0.643071
ITSE,0.2236

Parameter,Value
kv,0.8
vmax,0.15
wmax,1
controller_type,0
