time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278796,0.524955,0.000297214,0.75,1,0.669105,0.789159,0.15,0.709761
0.1,0.278796,0.524955,0.000297214,0.75,1,0.669105,0.789159,0.15,0.709761
0.15,0.280185,0.524545,0.0250302,0.75,1,0.668418,0.766335,0.15,0.693499
0.2,0.301276,0.526696,0.128783,0.75,1,0.652204,0.683267,0.15,0.63133
0.25,0.322386,0.530094,0.22832,0.75,1,0.635347,0.604165,0.15,0.568075
0.3,0.322386,0.530094,0.22832,0.75,1,0.635347,0.604165,0.15,0.568075
0.35,0.344014,0.536028,0.301164,0.75,1,0.616518,0.55079,0.15,0.52336
0.4,0.365224,0.543471,0.369513,0.75,1,0.597053,0.500967,0.15,0.480274
0.45,0.385879,0.552299,0.432503,0.75,1,0.577079,0.455487,0.15,0.4399
0.5,0.385879,0.552299,0.432503,0.75,1,0.577079,0.455487,0.15,0.4399
0.55,0.406102,0.562367,0.48844,0.75,1,0.556587,0.416325,0.15,0.404402
0.6,0.42569,0.573485,0.541349,0.75,1,0.535809,0.379341,0.15,0.370308
0.65,0.444653,0.585538,0.588418,0.75,1,0.514797,0.347423,0.15,0.340476
0.7,0.444653,0.585538,0.588418,0.75,1,0.514797,0.347423,0.15,0.340476
0.75,0.463057,0.598426,0.631517,0.75,1,0.493556,0.318859,0.15,0.313483
0.8,0.480925,0.612105,0.672597,0.75,1,0.472085,0.291728,0.15,0.287608
0.85,0.498246,0.62647,0.710234,0.75,1,0.45045,0.267509,0.15,0.26433
0.9,0.498246,0.62647,0.710234,0.75,1,0.45045,0.267509,0.15,0.26433
0.95,0.515084,0.64148,0.743807,0.75,1,0.428629,0.24694,0.15,0.244438
1,0.531398,0.656989,0.776256,0.75,1,0.406747,0.227142,0.15,0.225194
1.05,0.547189,0.67297,0.805834,0.75,1,0.384813,0.209851,0.15,0.208314
1.1,0.547189,0.67297,0.805834,0.75,1,0.384813,0.209851,0.15,0.208314
1.15,0.55746,0.683861,0.823763,0.75,1,0.370156,0.199996,0.15,0.198666
1.2,0.572473,0.700504,0.849529,0.75,1,0.348158,0.186194,0.15,0.18512
1.25,0.587062,0.717523,0.873499,0.75,1,0.326101,0.174099,0.15,0.173221
1.3,0.601287,0.734906,0.895386,0.75,1,0.303958,0.164175,0.15,0.163439
1.35,0.601287,0.734906,0.895386,0.75,1,0.303958,0.164175,0.15,0.163439
1.4,0.615096,0.752532,0.916052,0.75,1,0.28185,0.155643,0.15,0.155015
1.45,0.62858,0.770483,0.935982,0.75,1,0.259655,0.148217,0.15,0.147675
1.5,0.64172,0.788685,0.954872,0.75,1,0.237442,0.142398,0.15,0.141917
1.55,0.64172,0.788685,0.954872,0.75,1,0.237442,0.142398,0.15,0.141917
1.6,0.654504,0.807103,0.97262,0.75,1,0.215241,0.138489,0.15,0.138046
1.65,0.666963,0.825743,0.990134,0.75,1,0.19303,0.135975,0.15,0.135557
1.7,0.679119,0.844631,1.00711,0.75,1,0.170773,0.13568,0.15,0.135264
1.75,0.690933,0.863672,1.02391,0.75,1,0.148574,0.138027,0.15,0.137589
1.8,0.690933,0.863672,1.02391,0.75,1,0.148574,0.138027,0.15,0.137589
1.85,0.702424,0.88293,1.04086,0.75,1,0.126368,0.143932,0.15,0.143436
1.9,0.713514,0.902149,1.0586,0.75,1,0.104431,0.155295,0.146204,0.154671
1.95,0.72411,0.921417,1.07727,0.75,1,0.082738,0.175265,0.115833,0.174369
2,0.72411,0.921417,1.07727,0.75,1,0.082738,0.175265,0.115833,0.174369
2.05,0.733159,0.938671,1.09802,0.75,1,0.0635995,0.204788,0.0890393,0.20336
2.1,0.740382,0.953174,1.1207,0.75,1,0.0478037,0.247518,0.0669252,0.244999

Metric,Value
IAE,0.797169
ISE,0.381739
ITAE,0.610281
ITSE,0.226187

Parameter,Value
kv,1.4
vmax,0.15
wmax,1
controller_type,0
