time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278756,0.524946,7.85581e-05,0.75,1,0.669139,0.789346,0.15,0.709893
0.1,0.279027,0.524733,0.011968,0.75,1,0.669099,0.777968,0.15,0.701834
0.15,0.279027,0.524733,0.011968,0.75,1,0.669099,0.777968,0.15,0.701834
0.2,0.291767,0.525199,0.0715015,0.75,1,0.659859,0.731653,0.15,0.6681
0.25,0.316169,0.527917,0.182264,0.75,1,0.641149,0.645334,0.15,0.601465
0.3,0.338112,0.532952,0.2621,0.75,1,0.622724,0.585973,0.15,0.55301
0.35,0.338112,0.532952,0.2621,0.75,1,0.622724,0.585973,0.15,0.55301
0.4,0.359592,0.539604,0.332301,0.75,1,0.603641,0.535173,0.15,0.50999
0.45,0.380515,0.547681,0.400469,0.75,1,0.584048,0.485385,0.15,0.466549
0.5,0.400955,0.557135,0.461427,0.75,1,0.563881,0.441895,0.15,0.427653
0.55,0.420872,0.567766,0.516073,0.75,1,0.543279,0.40393,0.15,0.393035
0.6,0.420872,0.567766,0.516073,0.75,1,0.543279,0.40393,0.15,0.393035
0.65,0.440096,0.579347,0.566182,0.75,1,0.522484,0.369666,0.15,0.361304
0.7,0.458783,0.591892,0.613554,0.75,1,0.501358,0.337462,0.15,0.331094
0.75,0.476826,0.605233,0.656929,0.75,1,0.480068,0.308539,0.14402,0.303667
0.8,0.476826,0.605233,0.656929,0.75,1,0.480068,0.308539,0.14402,0.303667
0.85,0.493922,0.618974,0.695622,0.75,1,0.459082,0.283435,0.137725,0.279656
0.9,0.510291,0.633188,0.733245,0.75,1,0.438192,0.258725,0.131457,0.255848
0.95,0.525184,0.647081,0.766973,0.75,1,0.418443,0.236628,0.125533,0.234426
1,0.525184,0.647081,0.766973,0.75,1,0.418443,0.236628,0.125533,0.234426
1.05,0.538715,0.66054,0.797007,0.75,1,0.399843,0.217051,0.119953,0.215351
1.1,0.551657,0.674192,0.825935,0.75,1,0.381433,0.198017,0.11443,0.196726
1.15,0.563458,0.687339,0.851563,0.75,1,0.36408,0.181297,0.109224,0.180305
1.2,0.563458,0.687339,0.851563,0.75,1,0.36408,0.181297,0.109224,0.180305
1.25,0.574221,0.699927,0.874434,0.75,1,0.347767,0.166459,0.10433,0.165692
1.3,0.584566,0.712592,0.896716,0.75,1,0.33162,0.15179,0.0994861,0.151208
1.35,0.594042,0.724713,0.916596,0.75,1,0.316395,0.138755,0.0949186,0.13831
1.4,0.594042,0.724713,0.916596,0.75,1,0.316395,0.138755,0.0949186,0.13831
1.45,0.602683,0.736202,0.934281,0.75,1,0.302145,0.127211,0.0906436,0.126868
1.5,0.611039,0.747716,0.95139,0.75,1,0.288023,0.115939,0.0864069,0.115679
1.55,0.618709,0.758663,0.966646,0.75,1,0.274738,0.105914,0.0824215,0.105717
1.6,0.618709,0.758663,0.966646,0.75,1,0.274738,0.105914,0.0824215,0.105717
1.65,0.625738,0.769001,0.980097,0.75,1,0.2623,0.0971675,0.0786901,0.0970147
1.7,0.632445,0.779151,0.992854,0.75,1,0.250187,0.0888006,0.075056,0.088684
1.75,0.638716,0.788894,1.00444,0.75,1,0.238642,0.0812209,0.0715925,0.0811317
1.8,0.638716,0.788894,1.00444,0.75,1,0.238642,0.0812209,0.0715925,0.0811317
1.85,0.64449,0.798089,1.0148,0.75,1,0.227817,0.074467,0.0683451,0.0743982
1.9,0.650106,0.807234,1.02481,0.75,1,0.217112,0.0678715,0.0651336,0.0678194
1.95,0.655299,0.815858,1.03361,0.75,1,0.207067,0.0621798,0.06212,0.0621397
2,0.660084,0.823963,1.04159,0.75,1,0.197671,0.0569709,0.0593014,0.0569401
2.05,0.660084,0.823963,1.04159,0.75,1,0.197671,0.0569709,0.0593014,0.0569401
2.1,0.664604,0.831754,1.0489,0.75,1,0.188678,0.0522099,0.0566034,0.0521862
2.15,0.66895,0.839374,1.05586,0.75,1,0.179916,0.0476212,0.0539748,0.0476033
2.2,0.672963,0.84652,1.06207,0.75,1,0.171729,0.0435362,0.0515187,0.0435224
2.25,0.672963,0.84652,1.06207,0.75,1,0.171729,0.0435362,0.0515187,0.0435224
2.3,0.676757,0.853365,1.06756,0.75,1,0.163909,0.0399871,0.0491728,0.0399765
2.35,0.680405,0.860044,1.07288,0.75,1,0.156304,0.0364631,0.0468913,0.036455
2.4,0.683848,0.866418,1.07771,0.75,1,0.149065,0.0332756,0.0447194,0.0332695
2.45,0.683848,0.866418,1.07771,0.75,1,0.149065,0.0332756,0.0447194,0.0332695
2.5,0.687039,0.872392,1.08194,0.75,1,0.142296,0.0305023,0.0426887,0.0304976
2.55,0.690183,0.878332,1.08607,0.75,1,0.135577,0.0277836,0.0406731,0.02778
2.6,0.693098,0.88389,1.08971,0.75,1,0.129303,0.0254098,0.038791,0.0254071
2.65,0.695859,0.889201,1.09304,0.75,1,0.12332,0.0232392,0.0369959,0.0232371
2.7,0.695859,0.889201,1.09304,0.75,1,0.12332,0.0232392,0.0369959,0.0232371
2.75,0.698418,0.894164,1.09594,0.75,1,0.117737,0.0213624,0.0353211,0.0213608
2.8,0.700929,0.899067,1.09881,0.75,1,0.112229,0.0194613,0.0336688,0.0194601
2.85,0.703308,0.903744,1.10139,0.75,1,0.106983,0.0177744,0.032095,0.0177734
2.9,0.703308,0.903744,1.10139,0.75,1,0.106983,0.0177744,0.032095,0.0177734
2.95,0.705494,0.908066,1.10365,0.75,1,0.10214,0.0162942,0.0306421,0.0162935
3,0.707659,0.912371,1.10584,0.75,1,0.0973221,0.0148481,0.0291966,0.0148476
3.05,0.709677,0.916408,1.1078,0.75,1,0.0928089,0.0135523,0.0278427,0.0135519
3.1,0.710941,0.918944,1.10896,0.75,1,0.0899764,0.0127904,0.0269929,0.0127901
3.15,0.712162,0.921402,1.11004,0.75,1,0.0872322,0.0120851,0.0261697,0.0120848
3.2,0.712162,0.921402,1.11004,0.75,1,0.0872322,0.0120851,0.0261697,0.0120848
3.25,0.7139,0.924912,1.11156,0.75,1,0.083315,0.0110826,0.0249945,0.0110824
3.3,0.715627,0.928414,1.11306,0.75,1,0.0794111,0.0100876,0.0238233,0.0100874
3.35,0.717266,0.931748,1.11441,0.75,1,0.0756956,0.00918355,0.0227087,0.00918342
3.4,0.717266,0.931748,1.11441,0.75,1,0.0756956,0.00918355,0.0227087,0.00918342
3.45,0.718765,0.934811,1.1156,0.75,1,0.0722861,0.00837607,0.0216858,0.00837597
3.5,0.720267,0.937884,1.11674,0.75,1,0.0688658,0.0076135,0.0206597,0.00761343
3.55,0.721664,0.940755,1.11779,0.75,1,0.0656727,0.00688237,0.0197018,0.00688232
3.6,0.722956,0.943415,1.11871,0.75,1,0.0627158,0.00625205,0.0188147,0.00625201
3.65,0.722956,0.943415,1.11871,0.75,1,0.0627158,0.00625205,0.0188147,0.00625201
3.7,0.724201,0.945986,1.11957,0.75,1,0.0598592,0.00563518,0.0179577,0.00563515
3.75,0.725413,0.948492,1.12035,0.75,1,0.0570752,0.00509511,0.0171226,0.00509509
3.8,0.726531,0.950813,1.12103,0.75,1,0.0544995,0.00457817,0.0163498,0.00457815
3.85,0.726531,0.950813,1.12103,0.75,1,0.0544995,0.00457817,0.0163498,0.00457815
3.9,0.72761,0.953053,1.12169,0.75,1,0.0520128,0.00409296,0.0156038,0.00409295
3.95,0.728654,0.955224,1.12228,0.75,1,0.0496042,0.00366052,0.0148813,0.00366052

Metric,Value
IAE,1.05336
ISE,0.42919
ITAE,1.27008
ITSE,0.329139

Parameter,Value
kv,0.3
vmax,0.15
wmax,1
controller_type,0
