time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278802,0.524958,0.000335636,0.75,1,0.669099,0.789125,0.15,0.709737
0.1,0.279088,0.524755,0.0131555,0.75,1,0.669041,0.776822,0.15,0.701016
0.15,0.291888,0.525852,0.0749531,0.75,1,0.659305,0.727645,0.15,0.665113
0.2,0.315012,0.52863,0.204793,0.75,1,0.641408,0.620725,0.15,0.581625
0.25,0.315012,0.52863,0.204793,0.75,1,0.641408,0.620725,0.15,0.581625
0.3,0.336781,0.534087,0.280123,0.75,1,0.622756,0.565142,0.15,0.535536
0.35,0.358123,0.541089,0.350044,0.75,1,0.603463,0.513983,0.15,0.491649
0.4,0.378921,0.54948,0.41262,0.75,1,0.583668,0.469168,0.15,0.452145
0.45,0.378921,0.54948,0.41262,0.75,1,0.583668,0.469168,0.15,0.452145
0.5,0.399303,0.559152,0.47011,0.75,1,0.563325,0.428693,0.15,0.415682
0.55,0.419087,0.569942,0.526071,0.75,1,0.542636,0.388885,0.15,0.379157
0.6,0.438228,0.581757,0.576246,0.75,1,0.52166,0.35398,0.15,0.346634
0.65,0.456773,0.594421,0.620519,0.75,1,0.500476,0.324291,0.15,0.318637
0.7,0.456773,0.594421,0.620519,0.75,1,0.500476,0.324291,0.15,0.318637
0.75,0.474802,0.60788,0.661105,0.75,1,0.479053,0.297744,0.15,0.293364
0.8,0.492293,0.622051,0.699389,0.75,1,0.457448,0.272962,0.15,0.269585
0.85,0.492293,0.622051,0.699389,0.75,1,0.457448,0.272962,0.15,0.269585
0.9,0.509276,0.636861,0.733665,0.75,1,0.43568,0.251743,0.15,0.249092
0.95,0.525712,0.652198,0.767054,0.75,1,0.41385,0.23098,0.15,0.228931
1,0.541675,0.668067,0.797059,0.75,1,0.391891,0.213262,0.15,0.21165
1.05,0.541675,0.668067,0.797059,0.75,1,0.391891,0.213262,0.15,0.21165
1.1,0.557122,0.684348,0.824017,0.75,1,0.369916,0.198278,0.15,0.196981
1.15,0.572143,0.701019,0.849448,0.75,1,0.347883,0.184705,0.15,0.183657
1.2,0.572143,0.701019,0.849448,0.75,1,0.347883,0.184705,0.15,0.183657
1.25,0.586772,0.718051,0.872573,0.75,1,0.325789,0.173443,0.15,0.172574
1.3,0.600967,0.735366,0.894894,0.75,1,0.303714,0.163007,0.15,0.162286
1.35,0.614824,0.753032,0.915731,0.75,1,0.281541,0.154264,0.15,0.153653
1.4,0.614824,0.753032,0.915731,0.75,1,0.281541,0.154264,0.15,0.153653
1.45,0.628323,0.77097,0.935284,0.75,1,0.259345,0.147164,0.15,0.146633
1.5,0.641443,0.789113,0.954223,0.75,1,0.237187,0.141185,0.142312,0.140716
1.55,0.65405,0.80724,0.972004,0.75,1,0.21532,0.13693,0.129192,0.136503
1.6,0.665179,0.823844,0.989184,0.75,1,0.195513,0.132863,0.117308,0.132472
1.65,0.665179,0.823844,0.989184,0.75,1,0.195513,0.132863,0.117308,0.132472
1.7,0.675041,0.839122,1.00602,0.75,1,0.177485,0.128752,0.106491,0.128397
1.75,0.684277,0.853982,1.02251,0.75,1,0.160127,0.125345,0.0960763,0.125017
1.8,0.692247,0.867271,1.03825,0.75,1,0.144749,0.122133,0.0868496,0.12183
1.85,0.699233,0.879335,1.05367,0.75,1,0.13091,0.118883,0.0785457,0.118603
1.9,0.699233,0.879335,1.05367,0.75,1,0.13091,0.118883,0.0785457,0.118603
1.95,0.705054,0.88974,1.06811,0.75,1,0.119069,0.115618,0.0714412,0.11536
2,0.710662,0.90012,1.08282,0.75,1,0.107347,0.112783,0.0644084,0.112544
2.05,0.715452,0.909309,1.09714,0.75,1,0.0970483,0.109683,0.058229,0.109463
2.1,0.719651,0.917645,1.11111,0.75,1,0.0877692,0.106617,0.0526615,0.106416
2.15,0.72319,0.924932,1.12454,0.75,1,0.0797118,0.103231,0.0478271,0.103048
2.2,0.72319,0.924932,1.12454,0.75,1,0.0797118,0.103231,0.0478271,0.103048
2.25,0.726348,0.931647,1.13764,0.75,1,0.0723291,0.100027,0.0433974,0.0998603
2.3,0.729329,0.938208,1.15057,0.75,1,0.0651582,0.0974068,0.0390949,0.0972528
2.35,0.73185,0.943952,1.16302,0.75,1,0.0589135,0.0946065,0.0353481,0.0944654
2.4,0.73185,0.943952,1.16302,0.75,1,0.0589135,0.0946065,0.0353481,0.0944654
2.45,0.733982,0.94897,1.17501,0.75,1,0.0534853,0.0916257,0.0320912,0.0914976
2.5,0.735943,0.953744,1.18676,0.75,1,0.0483451,0.0890138,0.0290071,0.0888963

Metric,Value
IAE,0.818139
ISE,0.372945
ITAE,0.675495
ITSE,0.224363

Parameter,Value
kv,0.6
vmax,0.15
wmax,1
controller_type,0
