time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.279035,0.524992,-0.00218102,0.75,1,0.66891,0.791853,0.301009,0.711657
0.1,0.2755,0.524867,0.0036167,0.75,1,0.671492,0.782448,0.302172,0.705017
0.15,0.2755,0.524867,0.0036167,0.75,1,0.671492,0.782448,0.302172,0.705017
0.2,0.277215,0.524902,0.0075745,0.75,1,0.670257,0.780264,0.301616,0.703467
0.25,0.321113,0.527385,0.0393762,0.75,1,0.638208,0.79449,0.287193,0.713507
0.3,0.363124,0.530594,0.15627,0.75,1,0.608289,0.725214,0.27373,0.663296
0.35,0.401451,0.537027,0.319106,0.75,1,0.579509,0.606368,0.260779,0.569887
0.4,0.439196,0.55183,0.393565,0.75,1,0.545395,0.570884,0.245428,0.540376
0.45,0.439196,0.55183,0.393565,0.75,1,0.545395,0.570884,0.245428,0.540376
0.5,0.473417,0.567404,0.461441,0.75,1,0.513456,0.540499,0.231055,0.514564
0.55,0.505141,0.584515,0.527237,0.75,1,0.48227,0.51102,0.217021,0.489067
0.6,0.533907,0.602486,0.589634,0.75,1,0.452453,0.483238,0.203604,0.464649
0.65,0.533907,0.602486,0.589634,0.75,1,0.452453,0.483238,0.203604,0.464649
0.7,0.559417,0.620705,0.649136,0.75,1,0.424484,0.456042,0.191018,0.440398
0.75,0.582684,0.639436,0.706428,0.75,1,0.397493,0.4299,0.178872,0.41678
0.8,0.603538,0.658212,0.760525,0.75,1,0.371847,0.405426,0.167331,0.394411
0.85,0.603538,0.658212,0.760525,0.75,1,0.371847,0.405426,0.167331,0.394411
0.9,0.621721,0.676402,0.810654,0.75,1,0.348097,0.38273,0.156643,0.373454
0.95,0.638193,0.694615,0.858882,0.75,1,0.325209,0.360954,0.146344,0.353167
1,0.652428,0.711887,0.903076,0.75,1,0.304186,0.341186,0.136884,0.334605
1.05,0.652428,0.711887,0.903076,0.75,1,0.304186,0.341186,0.136884,0.334605
1.1,0.66504,0.728641,0.945189,0.75,1,0.284348,0.322186,0.127957,0.316641
1.15,0.676415,0.745136,0.986055,0.75,1,0.265274,0.303664,0.119373,0.299019
1.2,0.686186,0.760526,1.02362,0.75,1,0.247831,0.286754,0.111524,0.282841
1.25,0.686186,0.760526,1.02362,0.75,1,0.247831,0.286754,0.111524,0.282841
1.3,0.694819,0.775271,1.05856,0.75,1,0.231404,0.271452,0.104132,0.268131
1.35,0.702561,0.789642,1.09288,0.75,1,0.215641,0.256115,0.0970384,0.253324
1.4,0.70933,0.803262,1.12557,0.75,1,0.200898,0.241376,0.090404,0.239039
1.45,0.70933,0.803262,1.12557,0.75,1,0.200898,0.241376,0.090404,0.239039
1.5,0.715072,0.815799,1.15567,0.75,1,0.187484,0.22773,0.0843676,0.225766
1.55,0.720345,0.828272,1.18516,0.75,1,0.17427,0.214631,0.0784216,0.212987
1.6,0.72484,0.839764,1.21244,0.75,1,0.1622,0.202615,0.0729898,0.201231
1.65,0.728721,0.850544,1.2382,0.75,1,0.150964,0.191172,0.0679336,0.19001
1.7,0.731992,0.860391,1.26209,0.75,1,0.140766,0.180434,0.0633445,0.179456
1.75,0.731992,0.860391,1.26209,0.75,1,0.140766,0.180434,0.0633445,0.179456
1.8,0.734832,0.869648,1.28465,0.75,1,0.131231,0.1703,0.0590541,0.169478
1.85,0.73741,0.878798,1.30678,0.75,1,0.121854,0.160517,0.0548342,0.159829
1.9,0.739545,0.887057,1.32706,0.75,1,0.113426,0.151424,0.0510418,0.150846
1.95,0.739545,0.887057,1.32706,0.75,1,0.113426,0.151424,0.0510418,0.150846
2,0.741351,0.894635,1.34605,0.75,1,0.10572,0.142848,0.0475739,0.142363
2.05,0.74299,0.902134,1.36465,0.75,1,0.0981172,0.134638,0.0441527,0.134231
2.1,0.744348,0.908936,1.38189,0.75,1,0.091239,0.126916,0.0410575,0.126576
2.15,0.745473,0.915102,1.39786,0.75,1,0.085019,0.119667,0.0382586,0.119381
2.2,0.745473,0.915102,1.39786,0.75,1,0.085019,0.119667,0.0382586,0.119381
2.25,0.746437,0.92089,1.41293,0.75,1,0.0791902,0.112855,0.0356356,0.112616
2.3,0.747279,0.926454,1.42743,0.75,1,0.0735968,0.106378,0.0331186,0.106177
2.35,0.747984,0.931612,1.44112,0.75,1,0.0684178,0.100208,0.030788,0.100041
2.4,0.747984,0.931612,1.44112,0.75,1,0.0684178,0.100208,0.030788,0.100041
2.45,0.74856,0.936276,1.45378,0.75,1,0.06374,0.0944234,0.028683,0.0942832
2.5,0.749066,0.940845,1.46618,0.75,1,0.0591626,0.0888252,0.0266232,0.0887084
2.55,0.749483,0.945069,1.47768,0.75,1,0.0549333,0.0837133,0.02472,0.0836155
2.6,0.749822,0.948947,1.48851,0.75,1,0.0510529,0.0787978,0.0229738,0.0787162
2.65,0.749822,0.948947,1.48851,0.75,1,0.0510529,0.0787978,0.0229738,0.0787162
2.7,0.75009,0.95244,1.49851,0.75,1,0.0475602,0.0741729,0.0214021,0.0741049

Metric,Value
IAE,0.737984
ISE,0.309425
ITAE,0.610325
ITSE,0.16527

Parameter,Value
kv,0.45
vmax,1
wmax,1
controller_type,0
