time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278936,0.524989,0.000228004,0.75,1,0.668981,0.789342,0.133796,0.70989
0.1,0.278967,0.524989,0.000140051,0.75,1,0.66896,0.789463,0.133792,0.709975
0.15,0.282078,0.52502,0.0290256,0.75,1,0.666751,0.763858,0.13335,0.691713
0.2,0.282078,0.52502,0.0290256,0.75,1,0.666751,0.763858,0.13335,0.691713
0.25,0.305731,0.526557,0.130926,0.75,1,0.649248,0.686251,0.12985,0.633642
0.3,0.325408,0.530035,0.216271,0.75,1,0.633361,0.619805,0.126672,0.580876
0.35,0.344108,0.534948,0.292894,0.75,1,0.61727,0.560326,0.123454,0.531462
0.4,0.361753,0.540958,0.360668,0.75,1,0.601212,0.508092,0.120242,0.486511
0.45,0.361753,0.540958,0.360668,0.75,1,0.601212,0.508092,0.120242,0.486511
0.5,0.378532,0.547909,0.422584,0.75,1,0.585128,0.460399,0.117026,0.444305
0.55,0.394609,0.555742,0.48107,0.75,1,0.568918,0.415006,0.113784,0.403196
0.6,0.409774,0.56421,0.534387,0.75,1,0.552871,0.373542,0.110574,0.364916
0.65,0.409774,0.56421,0.534387,0.75,1,0.552871,0.373542,0.110574,0.364916
0.7,0.423913,0.573061,0.581194,0.75,1,0.537225,0.337341,0.107445,0.330979
0.75,0.437563,0.582493,0.626333,0.75,1,0.521468,0.302027,0.104294,0.297456
0.8,0.450293,0.592119,0.666164,0.75,1,0.506153,0.270936,0.101231,0.267633
0.85,0.462285,0.601909,0.701692,0.75,1,0.491179,0.243281,0.0982358,0.240889
0.9,0.462285,0.601909,0.701692,0.75,1,0.491179,0.243281,0.0982358,0.240889
0.95,0.473467,0.611676,0.732713,0.75,1,0.476724,0.219269,0.0953449,0.217517
1,0.484274,0.621703,0.762368,0.75,1,0.462297,0.196076,0.0924594,0.194822
1.05,0.494365,0.63161,0.788421,0.75,1,0.448397,0.175738,0.0896795,0.174835
1.1,0.494365,0.63161,0.788421,0.75,1,0.448397,0.175738,0.0896795,0.174835
1.15,0.503798,0.641319,0.810822,0.75,1,0.435049,0.158428,0.0870098,0.157766
1.2,0.51284,0.651066,0.831686,0.75,1,0.4219,0.14216,0.0843799,0.141682
1.25,0.521337,0.66057,0.849754,0.75,1,0.409267,0.128209,0.0818533,0.127858
1.3,0.521337,0.66057,0.849754,0.75,1,0.409267,0.128209,0.0818533,0.127858
1.35,0.52943,0.669933,0.865979,0.75,1,0.396982,0.115714,0.0793965,0.115456
1.4,0.537236,0.679259,0.88114,0.75,1,0.384894,0.103951,0.0769788,0.103764
1.45,0.537236,0.679259,0.88114,0.75,1,0.384894,0.103951,0.0769788,0.103764
1.5,0.544568,0.688268,0.894325,0.75,1,0.373335,0.0937937,0.074667,0.0936562
1.55,0.55173,0.697309,0.90701,0.75,1,0.361846,0.0838877,0.0723692,0.0837894
1.6,0.558503,0.706075,0.917906,0.75,1,0.350803,0.0754488,0.0701606,0.0753773
1.65,0.564884,0.714507,0.927389,0.75,1,0.340256,0.0681516,0.0680511,0.0680988
1.7,0.564884,0.714507,0.927389,0.75,1,0.340256,0.0681516,0.0680511,0.0680988
1.75,0.571019,0.722771,0.936035,0.75,1,0.329985,0.0614801,0.065997,0.0614414
1.8,0.576974,0.730935,0.944113,0.75,1,0.319897,0.0551999,0.0639793,0.0551719
1.85,0.582684,0.738887,0.951293,0.75,1,0.310121,0.0496359,0.0620242,0.0496155
1.9,0.582684,0.738887,0.951293,0.75,1,0.310121,0.0496359,0.0620242,0.0496155
1.95,0.588086,0.746521,0.957624,0.75,1,0.300779,0.044734,0.0601557,0.0447191
2,0.593405,0.754131,0.963702,0.75,1,0.291502,0.0399797,0.0583004,0.0399691
2.05,0.598494,0.761502,0.968793,0.75,1,0.282552,0.0360662,0.0565104,0.0360584
2.1,0.598494,0.761502,0.968793,0.75,1,0.282552,0.0360662,0.0565104,0.0360584
2.15,0.603293,0.768523,0.973369,0.75,1,0.274052,0.032534,0.0548104,0.0325283
2.2,0.608004,0.775489,0.977669,0.75,1,0.265646,0.0291773,0.0531293,0.0291731
2.25,0.612539,0.782246,0.981431,0.75,1,0.257512,0.0262733,0.0515023,0.0262703
2.3,0.612539,0.782246,0.981431,0.75,1,0.257512,0.0262733,0.0515023,0.0262703
2.35,0.616843,0.788707,0.984703,0.75,1,0.249751,0.0237619,0.0499502,0.0237597
2.4,0.621069,0.795096,0.987733,0.75,1,0.242092,0.0214309,0.0484185,0.0214293
2.45,0.625135,0.801283,0.990586,0.75,1,0.23469,0.0192001,0.0469381,0.019199
2.5,0.625135,0.801283,0.990586,0.75,1,0.23469,0.0192001,0.0469381,0.019199
2.55,0.629002,0.8072,0.992952,0.75,1,0.227623,0.0173907,0.0455247,0.0173898
2.6,0.632811,0.813059,0.995262,0.75,1,0.220636,0.0155848,0.0441272,0.0155842
2.65,0.636476,0.818723,0.997237,0.75,1,0.21389,0.0140641,0.042778,0.0140636
2.7,0.639964,0.824133,0.998941,0.75,1,0.207454,0.0127667,0.0414908,0.0127664
2.75,0.639964,0.824133,0.998941,0.75,1,0.207454,0.0127667,0.0414908,0.0127664
2.8,0.643358,0.829418,1.00047,0.75,1,0.201173,0.0116015,0.0402346,0.0116013
2.85,0.646686,0.83462,1.00202,0.75,1,0.194999,0.0103851,0.0389998,0.0103849
2.9,0.649844,0.83957,1.00328,0.75,1,0.189127,0.00942771,0.0378255,0.00942757
2.95,0.649844,0.83957,1.00328,0.75,1,0.189127,0.00942771,0.0378255,0.00942757
3,0.652919,0.844401,1.0044,0.75,1,0.183401,0.00857509,0.0366802,0.00857498
3.05,0.655939,0.849158,1.00551,0.75,1,0.177766,0.00771479,0.0355532,0.00771472
3.1,0.658799,0.853679,1.00657,0.75,1,0.172416,0.00685813,0.0344833,0.00685808
3.15,0.658799,0.853679,1.00657,0.75,1,0.172416,0.00685813,0.0344833,0.00685808
3.2,0.661583,0.858086,1.00749,0.75,1,0.167203,0.00612682,0.0334407,0.00612678
3.25,0.664326,0.862429,1.00827,0.75,1,0.162067,0.00553715,0.0324134,0.00553713
3.3,0.666969,0.866621,1.00887,0.75,1,0.157112,0.00511565,0.0314224,0.00511563
3.35,0.666969,0.866621,1.00887,0.75,1,0.157112,0.00511565,0.0314224,0.00511563
3.4,0.669487,0.87062,1.00944,0.75,1,0.152386,0.00469954,0.0304773,0.00469952
3.45,0.671975,0.874576,1.00992,0.75,1,0.147713,0.00437407,0.0295426,0.00437406
