time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278982,0.524991,-0.000882667,0.75,1,0.668948,0.790499,0.100342,0.710705
0.1,0.279095,0.524986,0.00940666,0.75,1,0.668872,0.780335,0.100331,0.703518
0.15,0.292529,0.525753,0.082069,0.75,1,0.658931,0.721333,0.0988396,0.660386
0.2,0.292529,0.525753,0.082069,0.75,1,0.658931,0.721333,0.0988396,0.660386
0.25,0.30725,0.527584,0.16523,0.75,1,0.64746,0.652572,0.097119,0.607232
0.3,0.321661,0.530614,0.244662,0.75,1,0.635451,0.586428,0.0953176,0.55339
0.35,0.321661,0.530614,0.244662,0.75,1,0.635451,0.586428,0.0953176,0.55339
0.4,0.335433,0.534603,0.315423,0.75,1,0.623266,0.527674,0.0934899,0.503525
0.45,0.348888,0.539527,0.383968,0.75,1,0.610677,0.47022,0.0916015,0.453082
0.5,0.361626,0.545135,0.444385,0.75,1,0.598111,0.419701,0.0897166,0.407488
0.55,0.361626,0.545135,0.444385,0.75,1,0.598111,0.419701,0.0897166,0.407488
0.6,0.373677,0.551276,0.496696,0.75,1,0.585639,0.376231,0.0878458,0.367418
0.65,0.385331,0.55798,0.547054,0.75,1,0.573031,0.333939,0.0859547,0.327767
0.7,0.396375,0.565049,0.590799,0.75,1,0.560565,0.297366,0.0840848,0.293003
0.75,0.406756,0.572303,0.628419,0.75,1,0.548398,0.26609,0.0822597,0.262961
0.8,0.406756,0.572303,0.628419,0.75,1,0.548398,0.26609,0.0822597,0.262961
0.85,0.416677,0.579775,0.662146,0.75,1,0.53637,0.23807,0.0804556,0.235827
0.9,0.426231,0.587483,0.693553,0.75,1,0.524401,0.2118,0.0786602,0.21022
0.95,0.426231,0.587483,0.693553,0.75,1,0.524401,0.2118,0.0786602,0.21022
1,0.435237,0.595191,0.720616,0.75,1,0.512783,0.189273,0.0769175,0.188145
1.05,0.443975,0.603071,0.746629,0.75,1,0.501203,0.167372,0.0751804,0.166592
1.1,0.452331,0.610978,0.769068,0.75,1,0.489841,0.148587,0.0734762,0.148041
1.15,0.452331,0.610978,0.769068,0.75,1,0.489841,0.148587,0.0734762,0.148041
1.2,0.460196,0.618738,0.788102,0.75,1,0.478902,0.132748,0.0718352,0.132359
1.25,0.467913,0.626612,0.806464,0.75,1,0.467965,0.117333,0.0701948,0.117064
1.3,0.475224,0.634386,0.822235,0.75,1,0.457357,0.10407,0.0686035,0.103882
1.35,0.475224,0.634386,0.822235,0.75,1,0.457357,0.10407,0.0686035,0.103882
1.4,0.482194,0.641993,0.835463,0.75,1,0.44709,0.0930819,0.0670634,0.0929476
1.45,0.489009,0.649634,0.847732,0.75,1,0.43689,0.0828295,0.0655334,0.0827348
1.5,0.495565,0.657146,0.858663,0.75,1,0.42695,0.0737025,0.0640425,0.0736358
1.55,0.495565,0.657146,0.858663,0.75,1,0.42695,0.0737025,0.0640425,0.0736358
1.6,0.501818,0.66446,0.86803,0.75,1,0.417351,0.0659227,0.0626026,0.0658749
1.65,0.507957,0.671773,0.876722,0.75,1,0.407821,0.0586689,0.0611731,0.0586353
1.7,0.513886,0.67895,0.884471,0.75,1,0.398526,0.0522048,0.0597788,0.0521811
1.75,0.513886,0.67895,0.884471,0.75,1,0.398526,0.0522048,0.0597788,0.0521811
1.8,0.519548,0.685918,0.891202,0.75,1,0.389558,0.046585,0.0584337,0.0465681
1.85,0.525123,0.692872,0.897469,0.75,1,0.380654,0.0413193,0.057098,0.0413075
1.9,0.530525,0.699685,0.90303,0.75,1,0.371966,0.0366568,0.0557949,0.0366486
1.95,0.530525,0.699685,0.90303,0.75,1,0.371966,0.0366568,0.0557949,0.0366486
2,0.535692,0.706272,0.907687,0.75,1,0.363599,0.0327855,0.0545398,0.0327796
2.05,0.540796,0.712836,0.912093,0.75,1,0.355287,0.029094,0.0532931,0.0290899
2.1,0.545692,0.719184,0.91578,0.75,1,0.347274,0.0260377,0.0520911,0.0260347
2.15,0.545692,0.719184,0.91578,0.75,1,0.347274,0.0260377,0.0520911,0.0260347
2.2,0.55047,0.725423,0.919061,0.75,1,0.339418,0.0233251,0.0509128,0.023323
2.25,0.555172,0.731607,0.922189,0.75,1,0.331651,0.0207064,0.0497477,0.0207049
2.3,0.555172,0.731607,0.922189,0.75,1,0.331651,0.0207064,0.0497477,0.0207049
2.35,0.55968,0.73757,0.924863,0.75,1,0.324177,0.0184784,0.0486266,0.0184774
2.4,0.56414,0.743501,0.927265,0.75,1,0.316757,0.0164829,0.0475136,0.0164821
2.45,0.568414,0.749211,0.929341,0.75,1,0.309627,0.0147653,0.046444,0.0147647
2.5,0.568414,0.749211,0.929341,0.75,1,0.309627,0.0147653,0.046444,0.0147647
2.55,0.572606,0.754836,0.931258,0.75,1,0.302612,0.013167,0.0453918,0.0131666
2.6,0.576728,0.76039,0.933051,0.75,1,0.295696,0.011656,0.0443544,0.0116558
2.65,0.580777,0.765861,0.934594,0.75,1,0.28889,0.0103723,0.0433335,0.0103721
2.7,0.580777,0.765861,0.934594,0.75,1,0.28889,0.0103723,0.0433335,0.0103721
2.75,0.584638,0.771095,0.936,0.75,1,0.282387,0.00919091,0.042358,0.00919078
2.8,0.588462,0.776296,0.937263,0.75,1,0.275931,0.0081261,0.0413897,0.00812601
2.85,0.592218,0.781418,0.938352,0.75,1,0.26958,0.00720762,0.0404371,0.00720756
2.9,0.592218,0.781418,0.938352,0.75,1,0.26958,0.00720762,0.0404371,0.00720756
2.95,0.595795,0.786306,0.939301,0.75,1,0.263523,0.00640831,0.0395285,0.00640827
3,0.59939,0.791228,0.940192,0.75,1,0.257428,0.00565378,0.0386143,0.00565375
3.05,0.602847,0.795974,0.940965,0.75,1,0.251557,0.00498835,0.0377335,0.00498833
3.1,0.602847,0.795974,0.940965,0.75,1,0.251557,0.00498835,0.0377335,0.00498833
3.15,0.606187,0.800558,0.941593,0.75,1,0.245885,0.00447207,0.0368827,0.00447206
3.2,0.609514,0.805137,0.942167,0.75,1,0.240225,0.00398342,0.0360337,0.00398341
3.25,0.612738,0.809575,0.942757,0.75,1,0.234739,0.00347839,0.0352109,0.00347839
3.3,0.612738,0.809575,0.942757,0.75,1,0.234739,0.00347839,0.0352109,0.00347839
3.35,0.615848,0.813856,0.943238,0.75,1,0.229448,0.00308128,0.0344172,0.00308128
3.4,0.618931,0.81811,0.943653,0.75,1,0.224194,0.00273107,0.0336291,0.00273107
