time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.278971,0.52499,-0.000125722,0.75,1,0.668956,0.789732,0.167239,0.355082
0.1,0.278971,0.52499,-0.000125722,0.75,1,0.668956,0.789732,0.167239,0.355082
0.15,0.279124,0.524992,0.00575932,0.75,1,0.668847,0.784008,0.167212,0.353062
0.2,0.299251,0.525597,0.0321126,0.75,1,0.654395,0.778848,0.163599,0.35123
0.25,0.323904,0.526942,0.0838569,0.75,1,0.636665,0.753722,0.159166,0.342179
0.3,0.347793,0.529483,0.126464,0.75,1,0.618996,0.737047,0.154749,0.336052
0.35,0.347793,0.529483,0.126464,0.75,1,0.618996,0.737047,0.154749,0.336052
0.4,0.370925,0.532905,0.168327,0.75,1,0.60156,0.72072,0.15039,0.329963
0.45,0.393711,0.53729,0.209871,0.75,1,0.583988,0.704744,0.145997,0.323919
0.5,0.415409,0.542381,0.250359,0.75,1,0.566892,0.689105,0.141723,0.317923
0.55,0.415409,0.542381,0.250359,0.75,1,0.566892,0.689105,0.141723,0.317923
0.6,0.436025,0.548099,0.28992,0.75,1,0.550268,0.673656,0.137567,0.311924
0.65,0.456272,0.554584,0.329306,0.75,1,0.533546,0.658503,0.133387,0.305967
0.7,0.475455,0.561568,0.367587,0.75,1,0.517298,0.643749,0.129325,0.300099
0.75,0.493552,0.568935,0.404764,0.75,1,0.50158,0.629359,0.125395,0.294313
0.8,0.493552,0.568935,0.404764,0.75,1,0.50158,0.629359,0.125395,0.294313
0.85,0.510852,0.576729,0.44141,0.75,1,0.486158,0.6151,0.12154,0.28852
0.9,0.527557,0.585015,0.478061,0.75,1,0.470843,0.600684,0.117711,0.282604
0.95,0.543428,0.593617,0.514104,0.75,1,0.455872,0.586412,0.113968,0.276688
1,0.543428,0.593617,0.514104,0.75,1,0.455872,0.586412,0.113968,0.276688
1.05,0.558289,0.602373,0.549188,0.75,1,0.44143,0.572352,0.110358,0.270806
1.1,0.572742,0.611578,0.584032,0.75,1,0.426957,0.558639,0.106739,0.265016
1.15,0.586247,0.620861,0.617907,0.75,1,0.412991,0.545183,0.103248,0.259287
1.2,0.586247,0.620861,0.617907,0.75,1,0.412991,0.545183,0.103248,0.259287
1.25,0.598837,0.63013,0.650795,0.75,1,0.399568,0.532025,0.0998919,0.25364
1.3,0.611034,0.639733,0.683424,0.75,1,0.386139,0.519227,0.0965348,0.248104
1.35,0.622386,0.649297,0.715069,0.75,1,0.373199,0.506742,0.0932998,0.242665
1.4,0.622386,0.649297,0.715069,0.75,1,0.373199,0.506742,0.0932998,0.242665
1.45,0.632919,0.658742,0.74579,0.75,1,0.360784,0.494503,0.090196,0.237297
1.5,0.643065,0.668407,0.776311,0.75,1,0.348409,0.482527,0.0871024,0.232009
1.55,0.652462,0.677911,0.805631,0.75,1,0.336534,0.471114,0.0841336,0.22694
1.6,0.661246,0.687317,0.834297,0.75,1,0.325035,0.459927,0.0812588,0.221941
1.65,0.661246,0.687317,0.834297,0.75,1,0.325035,0.459927,0.0812588,0.221941
1.7,0.669349,0.69651,0.862015,0.75,1,0.314023,0.449041,0.0785058,0.217051
1.75,0.677146,0.705866,0.889481,0.75,1,0.303023,0.438513,0.0757557,0.212297
1.8,0.684327,0.714968,0.91617,0.75,1,0.2925,0.428172,0.0731251,0.207604
1.85,0.691023,0.723937,0.942195,0.75,1,0.282293,0.418131,0.0705732,0.203027
1.9,0.697169,0.732624,0.967462,0.75,1,0.272545,0.408256,0.0681364,0.198505
1.95,0.697169,0.732624,0.967462,0.75,1,0.272545,0.408256,0.0681364,0.198505
2,0.702901,0.741173,0.992167,0.75,1,0.263078,0.398628,0.0657694,0.194077
2.05,0.708307,0.749692,1.01656,0.75,1,0.253756,0.389186,0.0634391,0.189718
2.1,0.713246,0.757903,1.0402,0.75,1,0.244871,0.37993,0.0612178,0.185428
2.15,0.713246,0.757903,1.0402,0.75,1,0.244871,0.37993,0.0612178,0.185428
2.2,0.717832,0.765946,1.06333,0.75,1,0.236254,0.370885,0.0590636,0.18122
2.25,0.722142,0.773926,1.08611,0.75,1,0.227784,0.362073,0.0569461,0.177107
2.3,0.726113,0.78169,1.1084,0.75,1,0.219612,0.353413,0.0549031,0.173051
2.35,0.729721,0.789144,1.12999,0.75,1,0.211829,0.344928,0.0529572,0.169065
2.4,0.729721,0.789144,1.12999,0.75,1,0.211829,0.344928,0.0529572,0.169065
2.45,0.733059,0.796422,1.15097,0.75,1,0.204282,0.336799,0.0510704,0.165234
2.5,0.736172,0.803613,1.17172,0.75,1,0.196873,0.328777,0.0492183,0.161443
2.55,0.738985,0.810489,1.19185,0.75,1,0.189831,0.320886,0.0474576,0.157704
2.6,0.738985,0.810489,1.19185,0.75,1,0.189831,0.320886,0.0474576,0.157704
2.65,0.741565,0.817171,1.21144,0.75,1,0.183024,0.313255,0.0457559,0.154079
2.7,0.743969,0.82378,1.23092,0.75,1,0.176323,0.305673,0.0440808,0.150467
2.75,0.746152,0.830169,1.2499,0.75,1,0.169875,0.298249,0.0424686,0.146923
2.8,0.746152,0.830169,1.2499,0.75,1,0.169875,0.298249,0.0424686,0.146923
2.85,0.748109,0.836257,1.26835,0.75,1,0.163754,0.290902,0.0409385,0.143408
2.9,0.749933,0.842313,1.28655,0.75,1,0.157687,0.283822,0.0394217,0.140013
2.95,0.751588,0.848176,1.30414,0.75,1,0.151833,0.277115,0.0379581,0.136791
3,0.753039,0.853683,1.32115,0.75,1,0.146349,0.270419,0.0365873,0.133568
3.05,0.753039,0.853683,1.32115,0.75,1,0.146349,0.270419,0.0365873,0.133568
3.1,0.754356,0.859053,1.33786,0.75,1,0.141015,0.26383,0.0352536,0.13039
3.15,0.755563,0.864352,1.3544,0.75,1,0.135762,0.257381,0.0339404,0.127274
3.2,0.756639,0.869481,1.3705,0.75,1,0.130688,0.251119,0.032672,0.124244
3.25,0.756639,0.869481,1.3705,0.75,1,0.130688,0.251119,0.032672,0.124244
3.3,0.757569,0.874286,1.38609,0.75,1,0.125941,0.244845,0.0314853,0.121203
3.35,0.758419,0.879067,1.40153,0.75,1,0.121225,0.238771,0.0303064,0.118254
3.4,0.759183,0.883649,1.41637,0.75,1,0.116713,0.233181,0.0291782,0.115537
3.45,0.759823,0.887995,1.43092,0.75,1,0.112435,0.227354,0.0281088,0.1127
3.5,0.759823,0.887995,1.43092,0.75,1,0.112435,0.227354,0.0281088,0.1127
3.55,0.760384,0.892209,1.44495,0.75,1,0.10829,0.221877,0.0270725,0.110031
3.6,0.760875,0.896352,1.45879,0.75,1,0.104217,0.216542,0.0260543,0.107427
3.65,0.761285,0.90024,1.47221,0.75,1,0.100397,0.211227,0.0250991,0.10483
3.7,0.761285,0.90024,1.47221,0.75,1,0.100397,0.211227,0.0250991,0.10483
3.75,0.761633,0.904028,1.48525,0.75,1,0.0966743,0.206173,0.0241686,0.102358
3.8,0.761923,0.907736,1.49811,0.75,1,0.0930313,0.201199,0.0232578,0.0999223
3.85,0.762157,0.911296,1.5107,0.75,1,0.0895328,0.196296,0.0223832,0.097519
3.9,0.762157,0.911296,1.5107,0.75,1,0.0895328,0.196296,0.0223832,0.097519
3.95,0.762337,0.914655,1.52292,0.75,1,0.0862326,0.191437,0.0215581,0.0951347
4,0.762472,0.917959,1.53498,0.75,1,0.0829836,0.186687,0.0207459,0.0928023
4.05,0.762567,0.921178,1.5466,0.75,1,0.0798173,0.182307,0.0199543,0.0906492
4.1,0.762621,0.92423,1.55799,0.75,1,0.0768136,0.177857,0.0192034,0.0884603
4.15,0.762621,0.92423,1.55799,0.75,1,0.0768136,0.177857,0.0192034,0.0884603
4.2,0.76264,0.927123,1.56902,0.75,1,0.0739655,0.17351,0.0184914,0.0863203
4.25,0.762626,0.929961,1.57994,0.75,1,0.0711677,0.169219,0.0177919,0.0842065
4.3,0.762584,0.932729,1.5905,0.75,1,0.0684376,0.165218,0.0171094,0.0822335
4.35,0.762518,0.935302,1.60075,0.75,1,0.0658983,0.161167,0.0164746,0.0802349
4.4,0.762518,0.935302,1.60075,0.75,1,0.0658983,0.161167,0.0164746,0.0802349
4.45,0.762428,0.937809,1.61073,0.75,1,0.0634209,0.157299,0.0158552,0.0783256
4.5,0.762317,0.940206,1.62063,0.75,1,0.061049,0.153313,0.0152622,0.0763565
4.55,0.762183,0.942594,1.63024,0.75,1,0.0586844,0.149687,0.0146711,0.0745644
4.6,0.76204,0.944799,1.63953,0.75,1,0.0564993,0.146014,0.0141248,0.0727478
4.65,0.76204,0.944799,1.63953,0.75,1,0.0564993,0.146014,0.0141248,0.0727478
4.7,0.761881,0.946939,1.64858,0.75,1,0.0543751,0.14249,0.0135938,0.0710042
4.75,0.761708,0.948992,1.65755,0.75,1,0.0523347,0.138868,0.0130837,0.0692112
4.8,0.76152,0.951022,1.66623,0.75,1,0.0503147,0.135579,0.0125787,0.067582
4.85,0.76152,0.951022,1.66623,0.75,1,0.0503147,0.135579,0.0125787,0.067582
4.9,0.761332,0.952881,1.67463,0.75,1,0.0484622,0.132191,0.0121155,0.065903

Metric,Value
IAE,1.2778
ISE,0.505159
ITAE,1.9158
ITSE,0.48116

Parameter,Value
kv,0.25
vmax,1
wmax,1
controller_type,1
