time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
0.05,0.27903,0.524987,-0.012151,0.75,1,0.668917,0.801822,0.334459,0.718624
0.1,0.279022,0.524987,-0.0122772,0.75,1,0.668922,0.801941,0.334461,0.718707
0.15,0.267113,0.5249,-0.00614969,0.75,1,0.677421,0.78342,0.338711,0.705706
0.2,0.273919,0.524911,-0.00542772,0.75,1,0.672579,0.789783,0.33629,0.710201
0.25,0.322173,0.525883,0.0382272,0.75,1,0.63861,0.798448,0.319305,0.716274
0.3,0.322173,0.525883,0.0382272,0.75,1,0.63861,0.798448,0.319305,0.716274
0.35,0.397455,0.528254,0.159035,0.75,1,0.588925,0.769978,0.294462,0.696119
0.4,0.443689,0.537636,0.115409,0.75,1,0.554623,0.870282,0.277311,0.764511
0.45,0.489821,0.540564,0.141067,0.75,1,0.527991,0.914458,0.263995,0.792232
0.5,0.489821,0.540564,0.141067,0.75,1,0.527991,0.914458,0.263995,0.792232
0.55,0.529408,0.548173,0.23841,0.75,1,0.502801,0.878205,0.2514,0.769594
0.6,0.567312,0.559434,0.336589,0.75,1,0.476941,0.841122,0.238471,0.745391
0.65,0.601672,0.573289,0.43032,0.75,1,0.451756,0.805935,0.225878,0.721479
0.7,0.601672,0.573289,0.43032,0.75,1,0.451756,0.805935,0.225878,0.721479
0.75,0.632416,0.589162,0.520539,0.75,1,0.427334,0.771504,0.213667,0.697214
0.8,0.66095,0.607294,0.61006,0.75,1,0.402676,0.737746,0.201338,0.672622
0.85,0.685965,0.626433,0.695969,0.75,1,0.379015,0.705063,0.189508,0.648082
0.9,0.685965,0.626433,0.695969,0.75,1,0.379015,0.705063,0.189508,0.648082
0.95,0.707508,0.645989,0.77813,0.75,1,0.356552,0.673207,0.178276,0.623497
1,0.72685,0.666738,0.859028,0.75,1,0.334065,0.642416,0.167032,0.599132
1.05,0.743099,0.68712,0.934956,0.75,1,0.312956,0.613786,0.156478,0.575967
1.1,0.743099,0.68712,0.934956,0.75,1,0.312956,0.613786,0.156478,0.575967
1.15,0.756612,0.706901,1.00684,0.75,1,0.293174,0.586512,0.146587,0.553459
1.2,0.768328,0.727081,1.07806,0.75,1,0.273534,0.559791,0.136767,0.531009
1.25,0.777784,0.746329,1.14554,0.75,1,0.255188,0.534352,0.127594,0.509283
1.3,0.78541,0.764762,1.21013,0.75,1,0.237888,0.510069,0.118944,0.488238
1.35,0.78541,0.764762,1.21013,0.75,1,0.237888,0.510069,0.118944,0.488238
1.4,0.7913,0.781977,1.27141,0.75,1,0.221901,0.486597,0.11095,0.46762
1.45,0.795922,0.798759,1.33084,0.75,1,0.206414,0.46431,0.103207,0.447806
1.5,0.799306,0.81458,1.38768,0.75,1,0.191864,0.443014,0.0959318,0.428665
1.55,0.799306,0.81458,1.38768,0.75,1,0.191864,0.443014,0.0959318,0.428665
1.6,0.801566,0.829068,1.44161,0.75,1,0.178541,0.422181,0.0892704,0.409751
1.65,0.803023,0.843322,1.49447,0.75,1,0.165407,0.40265,0.0827037,0.391858
1.7,0.803673,0.856351,1.54484,0.75,1,0.153348,0.38353,0.0766742,0.374196
1.75,0.803687,0.868397,1.59285,0.75,1,0.142132,0.365283,0.0710662,0.357214
1.8,0.803687,0.868397,1.59285,0.75,1,0.142132,0.365283,0.0710662,0.357214
1.85,0.803197,0.87925,1.63803,0.75,1,0.131949,0.347742,0.0659746,0.340776
1.9,0.802236,0.889852,1.68224,0.75,1,0.121906,0.331374,0.0609532,0.325342
1.95,0.801012,0.899193,1.72363,0.75,1,0.112979,0.315633,0.0564896,0.310418
2,0.799477,0.907932,1.76342,0.75,1,0.10452,0.300485,0.0522602,0.295983
2.05,0.799477,0.907932,1.76342,0.75,1,0.10452,0.300485,0.0522602,0.295983
2.1,0.797796,0.915712,1.80062,0.75,1,0.0968966,0.286014,0.0484483,0.28213
2.15,0.79587,0.923293,1.8373,0.75,1,0.0893757,0.272433,0.0446878,0.269076
2.2,0.793884,0.930082,1.87175,0.75,1,0.0825489,0.25955,0.0412745,0.256646
2.25,0.791913,0.936056,1.90397,0.75,1,0.0764559,0.247032,0.038228,0.244527
2.3,0.791913,0.936056,1.90397,0.75,1,0.0764559,0.247032,0.038228,0.244527
2.35,0.789917,0.941552,1.93474,0.75,1,0.0707776,0.235245,0.0353888,0.233081
2.4,0.787841,0.946748,1.96435,0.75,1,0.0653277,0.224251,0.0326638,0.222376
2.45,0.785799,0.951472,1.99281,0.75,1,0.0603037,0.213577,0.0301519,0.211957
2.5,0.785799,0.951472,1.99281,0.75,1,0.0603037,0.213577,0.0301519,0.211957
2.55,0.783865,0.955631,2.01947,0.75,1,0.0558157,0.203251,0.0279079,0.201855
2.6,0.781893,0.959584,2.04519,0.75,1,0.0514845,0.193681,0.0257422,0.192472
2.65,0.779993,0.96317,2.06979,0.75,1,0.0474976,0.184446,0.0237488,0.183402

Metric,Value
IAE,0.76264
ISE,0.327198
ITAE,0.632166
ITSE,0.180589

Parameter,Value
kv,0.5
vmax,1
wmax,1
controller_type,0
